RECIP_ADDRESS_COUNTY,RECIP_ID,First Dose Given,2-Dose Vaccinations Completed,1-Dose Vaccinations Completed
19193,67379,4405,29647,3678
19007,7793,526,3473,321
19049,72092,10914,29800,1619
19153,375440,57267,154929,8301
19111,20217,1962,8674,904
19061,87930,5543,40631,1130
19013,99701,9141,43201,4168
19019,15156,1185,6759,453
19081,7023,512,3092,327
19147,6394,380,2937,142
19191,16547,1730,7085,651
19169,76754,12949,30999,1812
19109,10970,680,4937,414
19127,28128,4527,10716,2168
19139,29489,3507,11409,3157
19103,143476,13938,62895,3733
19091,6612,342,2987,295
19101,11232,974,4870,517
19123,11771,1341,4930,571
19083,12486,793,5490,714
19045,30239,3314,12962,1003
19149,16661,915,6929,1889
19161,7124,500,3190,244
19179,20354,1765,8348,1892
19163,114682,9693,50725,3548
19121,11061,1459,4694,218
19033,33937,3324,14745,1127
19171,13088,1323,5533,698
19141,9816,503,4450,413
19047,10826,824,4420,1163
19055,12128,797,5317,697
19043,12305,589,5623,471
19187,26129,2540,11355,880
19021,13652,1093,4991,2577
19093,4386,231,1918,317
19027,17124,1165,7586,785
19197,9246,569,3965,748
19125,21390,2081,8746,1817
19035,8520,527,3848,297
19025,7818,827,3385,222
19113,185280,22473,78077,6646
19009,4605,290,2102,112
19129,9411,981,4114,203
19037,8583,633,3699,551
19185,3697,294,1634,135
19039,6097,478,2507,604
19073,6675,524,2880,392
19015,21372,2509,9202,459
19095,12990,1569,5463,498
19087,12203,1353,5158,561
19155,58252,6024,25253,1727
19181,37331,5255,15650,768
19041,11821,564,5501,255
19137,7207,557,3103,441
19071,4283,352,1892,147
19057,25095,2093,11193,616
19053,4250,269,1900,181
19059,14552,1000,6693,167
19023,11722,882,5268,303
19105,15391,2124,6269,724
19079,11977,1186,5121,546
19115,6665,534,2619,895
19107,6228,535,2734,227
19165,9665,582,4463,151
19183,16131,1654,6991,503
19031,14608,1312,6400,495
19145,10605,1137,4548,373
19029,10254,809,4600,246
19117,5017,418,2149,304
19001,4761,316,2102,240
19131,7315,395,3410,100
19167,18813,1544,7935,1400
19069,7188,496,3212,267
19135,4735,323,2090,232
19017,20094,1826,8713,839
19011,19177,1806,8326,721
19063,6687,517,2969,233
19175,8270,801,3666,135
19189,7364,497,3204,457
19075,10338,850,4591,307
19067,11032,889,4927,288
19097,14137,1320,6287,243
19099,25718,3480,10685,865
19005,9482,660,4345,132
19195,5081,439,2257,127
19151,4715,472,2038,167
19003,2676,209,1220,30
19077,8241,763,3631,220
19173,4112,221,1926,40
19065,15096,939,6853,451
19157,14403,1470,6325,287
19085,9153,944,3966,277
19159,3632,243,1681,26
19119,6096,443,2766,121
19089,5997,605,2529,336
19143,3784,245,1698,143
19051,4483,317,2035,97
19133,6258,454,2834,136
19177,3902,274,1747,134
,74,8,31,6
