RECIP_ADDRESS_COUNTY,RECIP_ID,First Dose Given,2-Dose Vaccinations Completed,1-Dose Vaccinations Completed
19179,21095,1418,8886,1904
19103,149694,11484,67148,3880
19045,31107,2894,13593,1027
19169,80292,10856,33763,1921
19097,14605,931,6711,251
19017,20694,1389,9216,868
19113,193209,18778,83831,6760
19153,392895,49403,167350,8784
19013,102780,7161,45664,4296
19019,15560,938,7079,463
19081,7200,378,3246,331
19147,6565,281,3065,154
19033,35245,2521,15796,1136
19191,17047,1396,7487,681
19109,11201,592,5095,416
19127,29144,3808,11579,2174
19061,89685,4649,41918,1212
19139,30840,2546,12546,3190
19193,68619,4187,30325,3775
19091,6714,312,3048,306
19101,11529,918,5027,557
19123,12293,1023,5339,592
19083,12685,733,5613,727
19149,16985,701,7192,1902
19161,7322,365,3345,266
19049,75324,9086,32282,1715
19163,118298,8115,53191,3809
19121,11522,1136,5084,223
19171,13550,977,5937,702
19141,9904,478,4504,418
19047,11154,589,4696,1172
19055,12392,794,5445,710
19043,12458,516,5729,483
19187,26921,2158,11917,946
19021,14084,814,5342,2584
19093,4485,228,1956,343
19087,12759,1295,5288,916
19027,17446,991,7809,837
19197,9452,469,4108,767
19125,21968,1799,9163,1844
19067,11316,756,5126,307
19167,19406,1193,8380,1453
19035,8691,429,3976,310
19037,8821,478,3894,555
19025,8013,716,3534,236
19057,25733,1856,11627,626
19009,4741,199,2210,121
19185,3781,256,1695,135
19111,20707,1693,9036,939
19107,6451,409,2907,230
19115,6796,465,2716,903
19183,16645,1347,7399,508
19071,4457,241,2035,147
19029,10631,545,4916,258
19023,11959,772,5437,310
19157,14861,1154,6706,300
19089,6203,455,2700,351
19175,8578,587,3919,152
19011,19772,1483,8778,738
19181,38895,4289,16892,814
19131,7389,404,3435,115
19173,4210,184,1991,44
19117,5089,386,2197,311
19041,11993,507,5608,271
19073,6823,431,2994,405
19155,59636,5909,25991,1751
19079,12402,925,5460,551
19075,10500,747,4717,320
19189,7535,383,3342,466
19059,14938,752,7006,176
19105,16061,1679,6812,754
19039,6172,441,2560,609
19095,13775,917,6172,514
19137,7396,460,3240,451
19053,4314,259,1933,188
19015,22070,2163,9716,481
19065,15298,859,6987,464
19165,9959,376,4708,160
19099,26718,3038,11390,901
19003,2730,174,1265,31
19129,9793,729,4426,211
19063,6787,488,3029,242
19007,7967,470,3582,333
19195,5240,350,2379,133
19001,4854,265,2169,249
19159,3732,182,1760,30
19085,9497,751,4227,292
19145,10921,925,4812,374
19077,8540,671,3815,245
19031,15169,1015,6813,526
19133,6425,403,2943,136
19177,3989,251,1797,145
19069,7340,424,3318,279
19135,4886,254,2193,246
19051,4557,280,2088,102
19005,9595,624,4414,143
19119,6267,324,2909,126
19143,3889,185,1778,148
19151,4844,374,2149,172
,76,7,33,6
