ADMIN_ADDRESS_COUNTY,RECIP_ID,First Dose Given,2-Dose Vaccinations Completed,1-Dose Vaccinations Completed
19153,455781,39976,203060,9861
19021,15980,765,5956,3213
19027,19134,886,8556,980
19049,79312,6232,36221,2005
19181,32206,2029,14775,795
19013,128489,7353,57745,5401
19033,47813,2777,21734,1505
19169,91938,7470,41503,2336
19195,3328,83,1624,0
19083,12820,461,5535,1232
19189,7834,295,3531,452
19155,86076,6325,37091,4628
19139,29442,1712,11575,4464
19009,4002,98,1903,101
19005,10906,398,5209,88
19099,25882,1824,11698,835
19103,168689,12173,76625,3620
19017,23943,1201,10824,1104
19065,20175,640,9329,858
19061,114200,4920,53832,1819
19041,15573,635,7409,162
19147,6522,221,3071,129
19193,83244,4858,37222,4357
19003,3452,121,1574,4
19173,4340,126,2092,10
19175,9162,455,4281,227
19067,12832,449,5720,925
19063,9689,660,4294,337
19035,9053,334,4247,219
19145,13590,793,6064,650
19057,33936,2278,15503,618
19141,10179,385,4751,284
19047,12792,439,5404,1521
19163,151035,10610,66971,5226
19089,4145,131,1945,139
19125,26443,1085,10641,3931
19113,225370,16594,101247,7574
19025,8283,158,3972,155
19107,3161,99,1481,100
19191,15499,805,6900,895
19165,11025,348,5270,90
19073,8863,418,3959,454
19159,4012,160,1899,3
19157,17149,876,8045,285
19187,32236,2128,14449,978
19091,8069,310,3635,349
19087,15316,686,6492,1593
19015,21116,1049,9833,457
19127,27163,1620,11507,2590
19029,20101,659,9447,335
19123,14329,700,6587,410
19183,13744,910,6177,465
19179,22772,1363,10395,514
19019,11998,347,5693,263
19069,6837,182,3216,213
19105,12240,595,5410,758
19081,6381,203,2751,677
19093,3491,117,1457,463
19167,21191,812,8932,2500
19171,15954,1528,6727,958
19031,12027,415,5694,248
19037,5700,150,2626,305
19117,6840,292,3044,365
19059,14536,616,6868,178
19055,9267,439,4075,709
19039,9140,381,3717,1311
19079,13563,409,6312,381
19101,14365,983,6259,862
19121,13351,506,6329,136
19109,11486,481,5286,381
19011,14641,598,6808,414
19045,31092,1862,13946,1258
19135,6239,286,2839,245
19085,6790,336,3118,208
19197,10558,451,4251,1625
19077,8393,482,3841,213
19075,9082,362,4198,314
19143,3007,64,1399,145
19043,12402,299,5717,624
19131,8487,269,4041,118
19149,16086,506,6357,2829
19095,11384,333,5247,537
19111,23835,1134,10456,1533
19161,6498,128,3157,39
19137,6650,372,2851,548
19097,15374,479,7355,202
19007,8581,378,3837,441
19115,7692,207,2998,1513
19129,10423,758,4762,122
19053,5753,228,2660,115
,10474,252,5284,0
19177,2905,105,1354,91
19023,7694,152,3699,136
19071,3205,107,1505,89
19151,3792,86,1782,140
19133,4029,271,1823,126
19051,7897,205,3010,1642
19001,4509,228,2018,309
19119,5834,216,2784,51
19185,6190,244,2745,359
