ADMIN_ADDRESS_COUNTY,RECIP_ID,First Dose Given,2-Dose Vaccinations Completed,1-Dose Vaccinations Completed
19163,156771,9872,70010,5623
19049,82889,5408,38356,2189
19155,89498,5652,39098,4709
19169,95208,7034,43208,2507
19153,478699,36076,216103,10802
19193,85659,4777,38395,4506
19027,19573,858,8754,1044
19019,12188,400,5747,294
19103,175057,9964,80835,3796
19013,132283,6829,59759,5694
19061,116446,4740,54972,1957
19167,21726,680,9236,2560
19033,49204,2565,22468,1638
19057,34884,2228,15986,650
19127,28058,1542,11988,2608
19015,21815,1082,10140,499
19147,6624,195,3131,138
19113,235028,13098,107615,7967
19111,24617,1199,10744,1683
19091,8200,293,3699,368
19067,13146,392,5880,975
19179,23542,1161,10840,585
19055,9520,319,4256,723
19139,30691,1539,12190,4636
19073,8999,406,4023,474
19079,13830,374,6454,396
19171,16651,1245,7210,964
19047,13119,441,5548,1558
19121,13634,399,6518,144
19043,12552,236,5815,639
19183,14208,781,6467,482
19095,11615,349,5334,575
19021,16408,797,6131,3256
19087,15802,555,6734,1724
19025,8355,110,4028,160
19181,33274,1863,15348,879
19045,32309,1905,14476,1378
19099,27087,1324,12482,991
19175,9470,441,4426,265
19031,12220,375,5807,260
19029,20396,622,9581,393
19039,9334,385,3804,1330
19157,17739,767,8353,363
19017,24572,1204,11114,1150
19065,20473,596,9491,878
19105,12617,466,5649,798
19001,4567,211,2048,320
19059,14852,586,7029,205
19077,8610,383,3991,230
19011,14933,458,7013,437
19187,33903,1708,15467,1033
19097,15641,471,7476,229
,10403,249,5211,1
19085,6888,294,3182,219
19009,4032,80,1927,101
19195,3374,86,1645,1
19129,10656,704,4898,139
19083,13133,401,5700,1278
19189,8019,311,3605,476
19005,11122,357,5328,104
19123,14747,620,6814,457
19101,14885,775,6598,909
19007,8748,340,3931,455
19081,6544,130,2862,690
19145,13905,725,6223,699
19041,15990,691,7568,217
19165,11245,315,5392,101
19173,4399,96,2132,15
19131,8661,198,4158,129
19125,27043,927,10998,3967
19003,3474,114,1586,6
19107,3219,61,1530,100
19197,10868,514,4359,1656
19191,16159,862,7181,946
19141,10412,407,4842,313
19023,7788,101,3759,153
19063,9835,621,4377,347
19151,3832,103,1791,144
19035,9244,266,4367,236
19069,6970,219,3256,227
19053,5821,203,2704,118
19149,16378,590,6446,2860
19109,11879,503,5433,460
19115,7816,179,3074,1513
19135,6384,271,2909,267
19119,5964,115,2886,69
19117,6967,242,3129,372
19037,5750,141,2650,316
19075,9288,370,4285,339
19185,6265,208,2795,366
19093,3583,93,1507,478
19133,4264,181,1966,167
19159,4105,122,1964,4
19143,3084,56,1435,158
19161,6534,113,3179,45
19137,6808,326,2951,554
19051,7998,211,3055,1649
19071,3257,89,1537,94
19177,2950,75,1387,99
19089,4273,164,1983,159
