RECIP_ADDRESS_COUNTY,RECIP_ID,First Dose Given,2-Dose Vaccinations Completed,1-Dose Vaccinations Completed
19049,83053,6712,37201,1961
19013,109015,6071,49144,4647
19153,432525,37650,192364,10151
19121,12440,753,5714,258
19113,208485,15464,92919,7182
19181,42138,3151,18997,1002
19165,10215,353,4841,180
19167,20273,856,8952,1510
19155,64863,4958,29017,1877
19125,23264,1363,9975,1952
19031,16058,824,7326,584
19163,125855,8634,56496,4237
19055,12994,553,5845,751
19011,20946,1105,9528,784
19171,14291,747,6407,729
19105,17455,889,7842,858
19007,8259,489,3705,360
19069,7653,310,3522,301
19123,13045,666,5867,644
19027,18191,679,8302,909
19109,11570,540,5298,434
19085,9938,578,4532,298
19015,23714,1560,10794,570
19019,16256,732,7505,513
19029,11060,499,5139,284
19037,9232,322,4154,601
19187,28241,1770,12742,1008
19111,22110,1228,9867,1147
19169,88754,6800,39863,2223
19021,14744,697,5694,2659
19045,33268,2091,15026,1124
19103,158881,10375,72202,4107
19043,12844,381,5975,512
19157,15792,832,7313,337
19017,21712,1061,9868,917
19179,22131,1286,9449,1947
19095,14540,705,6636,562
19061,94184,3580,44596,1417
19193,71602,3815,31893,3999
19057,26954,1666,12300,692
19079,13101,630,5932,607
19087,13919,894,5887,1252
19099,28914,2340,12720,1136
19117,5388,257,2394,343
19183,17763,994,8087,593
19175,8974,493,4140,201
19083,13293,527,5984,797
19127,32102,2210,13817,2255
19067,11856,578,5449,380
19139,32914,1954,13777,3405
19101,12205,792,5410,593
19005,9933,492,4633,175
19053,4467,235,2013,206
19195,5507,230,2567,144
19033,37151,2168,16852,1281
19081,7526,249,3454,369
19073,7153,426,3142,443
19009,4934,180,2312,130
19191,18164,798,8306,752
19047,11628,476,4971,1210
19065,15803,635,7343,481
19147,6784,239,3182,181
19025,8567,321,3988,269
19003,2817,153,1315,34
19089,6533,279,2935,384
19173,4316,154,2055,52
19041,12421,482,5820,303
19071,4646,206,2136,168
19091,6905,286,3149,321
19149,17594,682,7491,1930
19197,9790,388,4298,805
19189,7831,321,3506,498
19141,10294,373,4738,445
19145,11278,867,5008,394
19097,15470,531,7317,305
19059,15442,608,7312,209
19107,6804,289,3134,247
19077,9060,583,4102,272
19023,12587,411,5911,355
19137,7701,381,3420,480
19115,7166,339,2942,943
19161,7574,223,3536,279
19035,8988,361,4152,323
19093,4643,161,2062,358
19001,5045,247,2266,267
19135,5077,241,2282,272
19063,7031,449,3164,254
19159,3839,163,1822,32
19075,11085,432,5139,374
19151,5109,237,2342,188
19133,6708,316,3120,152
19185,3883,247,1745,146
19177,4152,188,1902,161
19129,10412,683,4746,237
19143,4028,122,1871,164
19051,4768,249,2199,121
19131,7699,248,3655,139
19119,6495,191,3084,137
19039,6560,346,2783,646
,80,5,35,6
