RECIP_ADDRESS_COUNTY,RECIP_ID,First Dose Given,2-Dose Vaccinations Completed,1-Dose Vaccinations Completed
19163,118787,8049,53460,3828
19153,397597,46816,170880,9016
19037,8836,478,3901,557
19167,19461,1189,8406,1460
19029,10667,523,4945,257
19169,80986,10417,34319,1942
19183,16745,1301,7472,509
19117,5100,383,2203,313
19155,59877,5970,26065,1782
19031,15236,997,6854,529
19147,6576,278,3072,154
19103,151176,10444,68398,3901
19085,9509,754,4231,293
19149,17026,707,7209,1904
19181,39205,4112,17131,823
19193,68837,4178,30419,3813
19113,194625,17958,84924,6807
19013,103316,6968,46015,4320
19087,12994,1102,5493,933
19129,9826,717,4448,212
19195,5278,328,2409,133
19109,11218,592,5102,419
19159,3734,180,1762,30
19045,31398,2716,13820,1042
19179,21192,1370,8953,1914
19019,15592,931,7097,467
19055,12423,789,5461,715
19015,22166,2120,9778,496
19059,14969,740,7026,179
19081,7231,371,3259,343
19041,12011,504,5616,276
19105,16124,1663,6846,764
19017,20756,1362,9257,874
19091,6732,312,3057,306
19161,7347,375,3350,271
19121,11629,1080,5166,223
19049,76114,8565,32922,1746
19135,4898,249,2201,247
19191,17167,1325,7581,686
19157,14895,1147,6726,300
19187,27053,2068,12023,956
19051,4569,277,2094,106
19043,12493,500,5754,484
19125,22037,1778,9204,1852
19033,35337,2508,15847,1139
19065,15338,844,7014,465
19127,29248,3781,11636,2191
19061,90087,4383,42245,1227
19139,30987,2488,12635,3218
19101,11593,901,5067,558
19099,26884,3032,11475,903
19035,8699,429,3980,310
19057,25843,1819,11695,637
19141,9953,447,4541,424
19165,9976,367,4720,162
19083,12719,714,5638,729
19123,12397,967,5415,600
19023,11985,759,5456,310
19025,8025,716,3539,238
19067,11348,743,5147,310
19115,6813,465,2723,906
19189,7557,373,3356,470
19011,19854,1444,8837,742
19145,10947,918,4828,375
19177,3992,252,1798,145
19005,9604,624,4419,143
19063,6804,483,3040,242
19077,8573,660,3836,246
19175,8602,586,3930,155
19197,9521,432,4158,773
19151,4857,372,2156,173
19069,7351,425,3322,281
19111,20802,1647,9103,946
19185,3785,257,1697,135
19071,4470,245,2036,154
19137,7419,455,3254,451
19021,14115,802,5360,2591
19047,11193,584,4716,1176
19095,13810,899,6197,517
19073,6845,431,3003,409
19089,6212,454,2705,351
19171,13606,939,5983,704
19107,6469,404,2917,233
19075,10581,682,4789,322
19027,17482,982,7827,846
19097,14686,884,6770,261
19053,4323,262,1936,188
19079,12443,921,5480,556
19173,4232,173,2007,46
19039,6188,438,2567,613
19093,4498,228,1962,344
19131,7400,399,3443,115
19003,2748,164,1279,31
19119,6293,304,2932,126
19143,3894,182,1782,148
19009,4747,195,2215,121
19133,6439,402,2947,143
19001,4866,260,2177,249
19007,7975,470,3586,333
,76,7,33,6
