ADMIN_ADDRESS_COUNTY,RECIP_ID,First Dose Given,2-Dose Vaccinations Completed,1-Dose Vaccinations Completed
19169,68650,14821,26566,924
19057,29224,3664,12540,539
19013,107856,14752,44149,4522
19083,10950,1435,4190,1143
19099,20571,3920,8218,495
19147,5804,534,2577,82
19067,10739,1470,4285,713
19109,10150,1168,4299,376
19063,8189,1626,3092,297
19153,340397,72855,129928,6747
19127,21047,4461,7063,2509
19081,5552,594,2203,552
19139,23820,3907,7880,4098
19193,68838,8465,29022,2757
19103,135333,21152,55644,2758
19091,7402,599,3208,315
19101,12177,1321,5048,754
19167,18488,2059,7037,2345
19149,14371,1422,5081,2778
19047,11140,1264,4205,1458
19049,57468,13667,21596,1467
19179,18954,2673,7914,436
19163,123445,17311,50545,3925
19171,12592,2274,4740,940
19143,2672,246,1153,120
19055,7785,951,3122,599
19017,20835,2635,8637,952
19065,17867,2027,7525,809
19187,27595,3593,11524,829
19021,13893,1464,4589,3160
19035,7888,905,3409,170
19197,9295,844,3496,1481
19125,22694,2925,8048,3677
19033,40785,5250,17204,1134
19079,11139,1756,4492,325
19155,72190,6509,30204,4293
19037,5036,626,2059,298
19029,17753,2108,7677,228
19117,5664,1031,2165,306
19039,8060,835,3003,1249
19095,9155,2142,3275,467
19087,11568,1910,4525,577
19041,14180,1050,6558,50
19113,177533,30259,70934,6706
19031,10416,1370,4436,201
19181,25552,5873,9776,474
19141,9055,850,3987,225
19135,5378,653,2264,199
19071,2856,306,1237,73
19157,13462,2822,5306,138
19137,5558,801,2123,499
19061,95329,13865,40235,1105
19145,11320,1805,4444,627
19043,11243,1086,4794,571
19189,6660,1010,2624,387
19015,17276,2838,7120,279
19027,16470,2277,6702,768
19105,9624,2078,3452,605
19115,6936,661,2406,1493
19133,3439,394,1477,105
19011,11581,1283,4967,357
19183,11134,1989,4384,380
19019,10355,1404,4388,190
19111,20060,2649,8024,1152
19001,3946,367,1678,254
19085,5884,942,2379,187
19077,6922,1131,2813,176
19191,12463,1790,5058,514
19023,6793,820,2952,65
19121,10940,1895,4486,78
19075,7813,941,3332,200
19131,7749,518,3609,0
19045,25184,4152,9972,1043
19159,3564,377,1580,0
19003,3167,358,1365,0
19009,3604,331,1590,96
19195,2888,390,1251,0
19093,3100,204,1266,361
19097,13042,1876,5531,122
19073,7263,1485,2734,335
19025,7444,821,3257,100
19059,12277,1872,5147,115
,8409,255,4255,0
19175,7437,1377,3033,114
19005,10009,790,4602,45
19165,9391,1359,3983,38
19151,3263,483,1325,130
19069,6267,520,2788,175
19053,5120,631,2181,105
19161,5872,657,2605,0
19185,5405,845,2103,332
19051,7135,676,2448,1578
19123,11709,2019,4711,249
19007,7719,768,3271,374
19119,4998,693,2142,25
19129,8844,1556,3599,85
19177,2574,338,1084,69
19173,3986,282,1821,0
19089,3564,507,1491,87
19107,2780,324,1178,100
