RECIP_ADDRESS_COUNTY,* Percent Vaccinated by Resident County (Merged from datasource: ec049a78-938f-43ce-8c53-e977ad7594bd),2-Dose Vaccinations Completed (Merged from datasource: ec049a78-938f-43ce-8c53-e977ad7594bd),1-Dose Vaccinations Completed (Merged from datasource: ec049a78-938f-43ce-8c53-e977ad7594bd)
19153,0.5054237281219844,234697,13042
19161,0.42022425676370747,3749,336
19027,0.4981899330523184,9045,1001
19013,0.46830706861340568,56080,5375
19017,0.48088739924986037,11007,1045
19019,0.4244155844155844,8357,630
19195,0.4098360655737705,2838,187
19033,0.49187279151943466,19182,1698
19081,0.3971777986829727,3763,459
19169,0.5065642472481646,46474,2722
19139,0.4687324207762985,15978,4020
19165,0.47564169722367735,5224,224
19009,0.48653566229985448,2522,152
19191,0.5094292431594217,9293,891
19103,0.579925896519783,82828,4822
19065,0.43653944020356236,7993,585
19061,0.5191088366166209,48764,1751
19147,0.40940805761872608,3415,223
19183,0.4493512406100615,9167,703
19193,0.3945803873645824,36096,4588
19003,0.4264297612437535,1475,61
19173,0.37248815553014216,2207,73
19041,0.4210789210789211,6347,397
19125,0.40850449583496226,11454,2130
19123,0.3360488798370672,6623,802
19157,0.46908776480760919,8227,453
19099,0.4553986822643539,15358,1576
19073,0.4603960396039604,3579,513
19113,0.5234224061118806,110295,8368
19049,0.5072068312413727,45033,2367
19171,0.4763260946956212,7184,844
19109,0.43387564976709649,5875,552
19187,0.44635695187165777,14659,1367
19011,0.4540456229284461,10746,898
19045,0.40918391522539795,17560,1438
19067,0.4203426671781102,6054,521
19189,0.426212091945142,3834,579
19131,0.3919327413565086,3948,201
19029,0.4682923028980991,5657,354
19135,0.3708317114311665,2541,317
19127,0.4923162894663314,16772,2610
19063,0.40671155516941789,3432,313
19159,0.4168369431957499,1998,42
19115,0.3955595831445401,3330,1035
19163,0.4147204570291946,66486,5237
19149,0.412638519283473,8288,2101
19059,0.4701587669486615,7842,272
19093,0.3877551020408163,2258,402
19015,0.5137226499961881,12733,744
19141,0.4103104777139533,5123,520
19075,0.493705035971223,5567,472
19091,0.39715421636325595,3437,359
19151,0.4246865085360326,2598,213
19055,0.4286050202809947,6445,846
19101,0.3808690899152774,6256,712
19005,0.38620588879959086,5060,226
19181,0.45997357478723818,22343,1330
19025,0.4770376499793132,4273,339
19083,0.4449721002018283,6576,920
19069,0.4215491559086395,3873,372
19023,0.4726089064339636,6388,436
19133,0.42240278583865356,3407,232
19085,0.38137945761264149,5000,358
19137,0.4336997075728547,3776,525
19111,0.37908904536946255,11224,1535
19197,0.45733163508995386,4838,907
19179,0.3787926449140667,10884,2362
19121,0.42165503733627127,6556,333
19143,0.3749580396106076,2016,218
19051,0.28755555555555559,2430,158
19047,0.4118311533888228,5609,1318
19145,0.41503938571523138,5736,534
19043,0.3939255798051171,6337,576
19057,0.3840685708419945,14081,885
19007,0.3676162884274907,4151,417
19107,0.3661916845598282,3450,302
19077,0.469828795958462,4685,337
19129,0.38625984512542196,5557,279
19021,0.48216106014271156,6463,2997
19087,0.4188633857873108,6771,1587
19079,0.49874771542679216,6694,674
19035,0.43026257231864709,4468,366
19001,0.4029642058165548,2564,318
19037,0.43375513282493929,4486,690
19095,0.5009886307464162,7409,699
19167,0.33056950222349737,9860,1662
19089,0.40674819829657135,3258,467
19119,0.291620586984262,3254,174
19185,0.3324018009625834,1970,171
19039,0.41351782863225119,3181,704
19097,0.42723391120942436,7932,373
19155,0.3977426345943394,34948,2124
19117,0.3616279069767442,2715,395
19031,0.4789821227250765,8260,662
19175,0.4029899518013234,4666,267
19071,0.36451149425287357,2339,198
19053,0.31321473951715375,2233,232
19177,0.32112436115843276,2061,201
19105,0.4796673274986703,8895,1025
,,38,6
