RECIP_ADDRESS_COUNTY,* Percent Vaccinated by Resident County,2-Dose Vaccinations Completed,1-Dose Vaccinations Completed
19153,0.5004335310234801,232508,12785
19161,0.4191955560127559,3740,335
19027,0.4967517976692289,9020,997
19013,0.46473313622092846,55648,5338
19017,0.4776953156172692,10934,1038
19019,0.4188902007083825,8246,624
19195,0.4075328546267443,2827,181
19033,0.487962308598351,19051,1663
19081,0.39567262464722488,3752,454
19169,0.504381313261324,46289,2695
19139,0.4634352147009188,15886,3886
19165,0.47310983062685527,5199,220
19009,0.4836244541484716,2509,149
19191,0.5058276224300935,9236,876
19103,0.5770345375148869,82467,4746
19065,0.43348600508905857,7950,568
19061,0.5165500303151751,48548,1718
19147,0.4060319603871258,3389,219
19183,0.44684725699977237,9121,694
19193,0.3904293597912848,35771,4485
19003,0.42282065519156028,1464,59
19173,0.37036431955562817,2195,72
19041,0.41833166833166837,6314,386
19125,0.40609869786184707,11385,2119
19123,0.3336501470921023,6585,787
19157,0.46606139213143107,8176,448
19099,0.45139169019766037,15224,1561
19073,0.45792079207920796,3561,509
19113,0.5199906486815523,109621,8264
19171,0.47371543847157945,7143,841
19109,0.4313103355161007,5841,548
19187,0.44446301247771838,14603,1355
19011,0.451316046012868,10682,892
19045,0.4063408645458657,17447,1419
19067,0.41714614499424626,6013,512
19189,0.42370098512652118,3811,576
19131,0.3902323823918383,3934,197
19029,0.46611093798691186,5632,351
19135,0.3682366679641884,2522,316
19049,0.5033867291579725,44706,2337
19127,0.48728695166247557,16616,2568
19063,0.40508253692441356,3419,311
19159,0.4158152840212505,1996,39
19115,0.3929315813321251,3311,1025
19163,0.4112221945959073,65940,5178
19149,0.4100170790801128,8243,2080
19059,0.46784100127477115,7810,264
19093,0.38440233236151608,2240,397
19015,0.5100251581916597,12650,730
19141,0.40798371264451396,5097,514
19075,0.49149771092217139,5546,466
19091,0.39568947478551999,3429,353
19151,0.42151382384045929,2579,211
19055,0.4253130327435189,6400,835
19101,0.37890133916370596,6225,707
19005,0.3842332139986849,5040,219
19181,0.45676757470951698,22206,1302
19025,0.47476210177906499,4257,333
19083,0.442953816929835,6551,911
19069,0.41876861966236347,3851,366
19023,0.4690075489992382,6346,426
19133,0.420429483459083,3401,221
19085,0.37917289486796215,4977,350
19137,0.43248966421296766,3765,524
19111,0.3761476067385685,11153,1507
19197,0.45518229581276867,4818,900
19179,0.37544682433012097,10794,2335
19121,0.41828865222181418,6510,324
19143,0.3726082578046324,2011,209
19051,0.28655555555555559,2423,156
19047,0.4080856123662307,5552,1312
19145,0.41331832925134046,5712,532
19043,0.3919311641688985,6309,569
19057,0.3813226576333821,13981,878
19007,0.3653629486560438,4127,413
19107,0.36384930704665238,3430,298
19077,0.4673963888109271,4665,331
19129,0.38434045932887686,5532,275
19021,0.47823649337410809,6410,2973
19087,0.41470381878320136,6729,1546
19079,0.4964462194544101,6666,668
19035,0.42768135291499778,4446,359
19001,0.40184563758389266,2557,317
19037,0.43040308388502476,4457,679
19095,0.49703410776075138,7360,684
19167,0.3287333237699039,9809,1649
19089,0.40096090849530466,3212,460
19119,0.2901743938749468,3241,170
19185,0.3305387362210837,1963,166
19039,0.4118147951037786,3169,700
19097,0.4252790781418797,7895,372
19155,0.394545415531189,34666,2108
19117,0.3583720930232558,2698,384
19031,0.4766199602727224,8218,660
19175,0.39939547422596197,4633,256
19071,0.3632183908045977,2330,198
19053,0.31067344345616268,2219,226
19177,0.3195627484383873,2053,198
19105,0.4766210531405638,8843,1014
,,38,6
