RECIP_ADDRESS_COUNTY,RECIP_ID,First Dose Given,2-Dose Vaccinations Completed,1-Dose Vaccinations Completed
19033,35031,2503,15698,1134
19061,89453,4762,41766,1171
19055,12361,793,5433,704
19099,26564,3120,11280,885
19103,148197,12539,65884,3857
19153,388726,51866,164097,8656
19013,102454,7308,45440,4273
19113,191443,18887,82902,6743
19191,17016,1402,7470,677
19029,10601,553,4897,256
19163,117374,8463,52617,3684
19049,74478,9609,31617,1681
19193,68445,4214,30227,3772
19045,30959,2913,13510,1026
19127,29049,3860,11508,2172
19141,9880,489,4487,417
19097,14585,937,6700,247
19081,7178,393,3228,330
19109,11179,596,5082,416
19195,5214,348,2367,133
19173,4160,204,1958,40
19169,79675,11171,33305,1910
19155,59301,5870,25844,1749
19183,16567,1385,7341,508
19057,25616,1911,11540,626
19017,20600,1453,9144,854
19069,7280,442,3283,271
19025,7999,723,3524,236
19187,26776,2240,11803,946
19005,9592,624,4413,142
19101,11468,929,4991,557
19135,4866,260,2180,246
19043,12446,523,5720,482
19129,9756,737,4404,210
19125,21899,1835,9112,1841
19145,10899,935,4796,374
19181,38499,4567,16561,803
19105,15777,1898,6568,739
19131,7377,410,3426,115
19059,14893,769,6976,174
19115,6764,475,2695,902
19197,9428,471,4096,765
19087,12699,1316,5248,914
19065,15267,865,6971,459
19167,19379,1194,8369,1447
19157,14819,1162,6681,299
19179,20821,1621,8648,1903
19083,12638,748,5583,725
19137,7382,464,3231,451
19023,11938,787,5420,308
19075,10487,754,4707,319
19139,30552,2761,12299,3183
19121,11470,1172,5040,223
19079,12119,1136,5215,549
19019,15525,950,7056,463
19015,21949,2190,9641,478
19175,8558,588,3910,149
19147,6547,291,3052,153
19077,8493,676,3798,227
19031,15031,1037,6735,523
19159,3722,186,1753,30
19095,13733,928,6150,506
19091,6700,316,3040,304
19123,12260,1044,5313,590
19185,3768,259,1687,135
19149,16963,699,7182,1902
19161,7298,382,3325,265
19011,19700,1494,8736,738
19165,9932,390,4689,158
19171,13474,1020,5877,701
19047,11113,611,4665,1171
19037,8808,482,3886,554
19177,3984,254,1793,145
19067,11268,767,5097,306
19111,20643,1717,8993,937
19001,4839,276,2157,247
19021,13843,1008,5126,2582
19071,4448,244,2029,147
19093,4477,230,1951,343
19027,17408,1001,7786,835
19035,8663,445,3955,308
19107,6430,422,2890,230
19041,11961,520,5587,267
19009,4734,200,2207,119
19089,6196,461,2694,350
19117,5070,388,2187,310
19151,4831,377,2141,172
19039,6160,445,2552,609
19051,4545,283,2081,101
,75,8,32,6
19133,6418,406,2938,136
19073,6780,463,2957,404
19053,4295,258,1925,186
19003,2717,183,1254,31
19063,6767,486,3020,242
19007,7949,476,3570,333
19119,6258,321,2906,126
19085,9478,747,4220,291
19189,7482,426,3295,464
19143,3886,186,1776,148
