ADMIN_ADDRESS_COUNTY,RECIP_ID,First Dose Given,2-Dose Vaccinations Completed,1-Dose Vaccinations Completed
19153,519388,21063,243076,12567
19021,17669,614,6693,3570
19027,20530,462,9395,1103
19049,88983,3006,42447,2448
19181,34920,1117,16489,986
19013,140389,4290,64903,6136
19033,51795,1823,23999,1903
19169,101380,4079,47654,2780
19195,3458,36,1712,1
19083,13626,203,6018,1332
19189,8343,200,3812,500
19155,95089,3767,42777,4847
19139,32657,972,13318,4924
19009,4114,23,1995,101
19005,11366,289,5478,114
19099,28696,720,13518,1138
19103,184853,5573,87701,4204
19017,25755,780,11868,1242
19065,21048,437,9838,918
19061,121481,2845,58331,2174
19041,16633,463,7973,279
19147,6790,159,3228,149
19193,90954,3698,41423,4829
19003,3547,74,1637,9
19173,4482,78,2178,20
19175,9963,293,4729,306
19067,13658,255,6171,1045
19063,10082,529,4527,380
19035,9559,205,4537,273
19123,15422,445,7185,559
19183,15031,459,7012,543
19179,25103,770,11654,903
19073,9395,189,4314,505
19113,249894,7070,117702,8689
19019,12698,254,6056,334
19101,15775,532,7141,967
19127,30203,1000,13228,2858
19109,12364,316,5761,487
19187,35679,1206,16443,1325
19037,5927,105,2745,339
19011,15500,374,7328,463
19045,34714,1213,15926,1575
19081,6713,67,2963,719
19131,8922,142,4302,156
19029,21009,430,9963,428
19135,6705,143,3118,294
19059,15466,431,7393,249
19159,4224,68,2047,6
19163,167648,6115,77053,6197
19125,28160,690,11654,4022
19149,17095,355,6877,2945
19015,22951,559,10943,561
19141,10855,235,5133,345
19091,8432,209,3846,383
19151,3936,69,1857,149
19055,9904,226,4477,762
19031,12626,230,6074,280
19167,22568,494,9706,2652
19143,3162,37,1477,173
19161,6571,90,3206,50
19069,7197,122,3408,249
19133,4461,72,2101,203
19075,9602,281,4456,397
19171,17661,529,8037,984
19137,7131,265,3135,577
19111,26099,802,11577,1905
19197,11387,226,4734,1713
19047,13696,304,5888,1591
19077,8992,177,4269,259
19093,3699,90,1560,493
19051,8162,159,3143,1659
19025,8429,75,4072,177
19145,14537,582,6540,843
19057,37014,1565,17344,716
19007,9009,238,4101,477
19157,18583,447,8903,426
19191,17203,509,7852,1025
19023,7836,95,3776,170
19087,16513,433,7066,1897
19001,4731,123,2163,331
19079,14281,201,6758,406
19095,11974,209,5562,618
19119,6041,102,2927,74
19043,12704,175,5911,661
19117,7263,162,3307,396
19039,9785,222,4092,1364
19107,3289,39,1576,100
19165,11621,226,5608,136
19185,6373,164,2863,377
19115,7968,134,3159,1528
19053,5947,146,2794,118
19177,2997,74,1404,113
19121,13967,240,6748,157
19085,6999,247,3246,247
,10375,246,5211,1
19105,13233,243,6019,898
19097,16215,255,7858,258
19129,12097,485,5719,146
19089,4474,119,2093,182
19071,3333,67,1584,98
