RECIP_ADDRESS_COUNTY,RECIP_ID,First Dose Given,2-Dose Vaccinations Completed,1-Dose Vaccinations Completed
19153,498084,18686,233288,12822
19161,7961,145,3740,336
19027,19416,366,9026,998
19013,120428,3520,55783,5342
19017,23574,631,10950,1043
19019,17596,434,8268,626
19195,5959,112,2832,183
19033,41022,1194,19080,1668
19081,8096,136,3753,454
19169,98738,3322,46357,2702
19139,36833,1137,15904,3888
19165,10840,216,5201,222
19009,5252,81,2511,149
19191,19796,434,9243,876
19103,174392,4500,82567,4758
19065,16925,423,7965,572
19061,100822,1876,48606,1734
19147,7191,185,3393,220
19183,19498,530,9137,694
19193,79210,2992,35862,4494
19003,3065,78,1464,59
19173,4567,97,2199,72
19041,13361,323,6324,390
19125,25616,699,11399,2119
19123,14407,425,6594,794
19157,17256,449,8179,449
19099,33002,929,15255,1563
19073,7850,214,3563,510
19113,234230,6329,109808,8285
19171,15601,453,7153,842
19109,12558,321,5844,549
19187,31539,952,14615,1357
19011,22864,580,10694,896
19045,37453,1032,17497,1427
19067,12913,340,6030,513
19189,8424,212,3818,576
19131,8221,147,3938,198
19029,11897,270,5638,351
19135,5502,132,2527,316
19049,94943,3016,44792,2343
19127,37118,1205,16666,2581
19063,7497,338,3424,311
19159,4107,75,1996,40
19115,7875,212,3318,1027
19163,142181,4696,66149,5187
19149,19068,469,8259,2081
19059,16334,419,7825,265
19093,5000,119,2242,397
19015,26777,698,12673,733
19141,10940,227,5099,515
19075,11875,309,5549,468
19091,7379,164,3431,353
19151,5493,112,2585,211
19055,13946,304,6403,836
19101,13655,463,6242,708
19005,10602,297,5042,221
19181,47323,1501,22258,1306
19025,9039,186,4260,333
19083,14308,266,6565,912
19069,8301,190,3871,369
19023,13444,305,6355,429
19133,7169,140,3404,221
19085,10665,358,4977,353
19137,8333,273,3768,524
19111,24520,663,11173,1511
19197,10781,227,4826,902
19179,24710,715,10827,2341
19121,13718,351,6520,327
19143,4318,80,2012,214
19051,5149,139,2427,156
19047,12743,302,5564,1313
19145,12409,445,5716,532
19043,13432,236,6313,570
19057,30008,1113,14008,879
19007,8925,229,4141,414
19107,7327,162,3433,299
19077,9953,276,4673,331
19129,11736,384,5538,276
19021,16411,576,6427,2981
19087,15460,431,6741,1547
19079,14323,316,6669,669
19035,9488,222,4453,360
19001,5585,154,2557,317
19037,9819,202,4468,681
19095,15821,411,7363,684
19167,21780,486,9822,1650
19089,7075,158,3228,461
19119,6768,104,3247,170
19185,4204,112,1963,166
19039,7266,225,3170,701
19097,16493,297,7912,372
19155,74268,2676,34740,2112
19117,5931,140,2703,385
19031,17523,411,8226,660
19175,9848,294,4646,262
19071,4984,122,2332,198
19053,4800,132,2220,228
19177,4425,111,2057,200
19105,19111,369,8860,1022
,86,4,38,6
