RECIP_ADDRESS_COUNTY,RECIP_ID,First Dose Given,2-Dose Vaccinations Completed,1-Dose Vaccinations Completed
19153,454188,34362,204349,11134
19161,7695,215,3594,292
19027,18567,711,8457,940
19013,111988,6187,50468,4854
19017,22246,1067,10109,959
19019,16598,738,7658,545
19195,5636,200,2638,158
19033,38349,2042,17451,1411
19113,216990,13519,98006,7492
19163,130619,8749,58655,4571
19103,164069,9357,75191,4297
19125,24137,1113,10501,2026
19011,21528,963,9876,808
19091,7082,263,3242,334
19135,5213,235,2347,284
19075,11387,468,5257,404
19177,4223,167,1944,169
19155,67701,4685,30537,1955
19047,11967,489,5117,1244
19111,22841,1101,10235,1274
19141,10464,377,4815,458
19087,14546,649,6280,1342
19127,33982,2405,14643,2295
19101,12673,793,5617,646
19005,10171,423,4777,196
19165,10393,306,4947,191
19023,12808,429,6007,368
19045,34637,1795,15813,1217
19193,73816,4140,32760,4161
19049,86766,6130,39280,2109
19099,30422,1871,13626,1308
19169,92318,6255,41813,2424
19065,16108,660,7470,506
19181,43921,2813,20000,1123
19073,7332,468,3198,468
19119,6583,153,3141,149
19015,24808,1410,11383,637
19171,14691,697,6620,752
19147,6904,245,3231,197
19187,29699,1477,13580,1080
19063,7184,437,3234,278
19059,15697,598,7436,227
19009,4999,185,2340,134
19191,18763,705,8621,818
19029,11362,506,5280,303
19095,14908,687,6811,602
19117,5607,250,2506,352
19105,18102,762,8207,899
19145,11807,599,5387,424
19183,18367,973,8390,612
19043,13015,341,6072,527
19083,13666,497,6164,840
19021,15163,731,5875,2683
19123,13560,596,6128,704
19131,7849,222,3735,155
19185,3977,242,1789,156
19089,6752,237,3050,415
19175,9314,462,4315,224
19067,12220,503,5642,432
19093,4736,155,2103,375
19079,13526,572,6162,631
19167,20713,766,9202,1543
19137,7863,361,3504,494
19081,7719,263,3522,412
19031,16483,773,7553,606
19139,34137,1857,14369,3537
19057,27862,1710,12702,752
19157,16241,707,7571,396
19121,12903,673,5972,282
19061,96101,3772,45397,1536
19003,2934,119,1384,47
19173,4383,156,2086,55
19041,12702,591,5894,325
19039,6756,374,2859,663
19179,22905,1162,9867,2010
19001,5209,299,2312,282
19035,9143,312,4249,332
19107,6963,278,3210,265
19109,11920,547,5434,505
19025,8716,288,4074,278
19129,10641,690,4848,255
19097,15770,517,7465,326
19149,17980,796,7609,1967
19197,10180,481,4419,860
19159,3922,143,1871,36
19115,7402,305,3063,972
19085,10185,533,4670,315
19007,8464,425,3832,376
19189,8017,322,3576,541
19053,4631,218,2097,219
19143,4109,114,1908,180
19055,13253,497,5988,779
19037,9385,305,4228,624
19133,6860,304,3189,177
19069,7855,308,3614,321
19077,9331,543,4248,293
19151,5222,209,2411,191
19051,4857,250,2236,134
19071,4719,208,2168,175
,85,6,37,6
