ADMIN_ADDRESS_COUNTY,Vaccinations Completed,2-Dose Vaccinations Completed,1-Dose Vaccinations Completed
19169,26725,25801,924
19091,3503,3188,315
19139,11964,7866,4098
19113,76085,69379,6706
19023,3016,2951,65
19153,133139,126393,6746
19033,17621,16487,1134
19101,5689,4935,754
19061,39680,38596,1084
19103,58015,55257,2758
19015,7348,7069,279
19095,3742,3275,467
19035,3386,3216,170
19193,31398,28642,2756
19049,22117,20650,1467
19167,9338,6993,2345
19043,5341,4770,571
19005,4547,4502,45
19013,47689,43167,4522
19017,9470,8518,952
19065,8191,7382,809
19117,2441,2135,306
19109,4665,4289,376
19163,52771,48846,3925
19063,3369,3072,297
19057,12492,11954,538
19075,3437,3237,200
19083,5305,4162,1143
19099,8610,8115,495
19147,2642,2560,82
19067,4948,4235,713
19171,5637,4697,940
19127,9553,7044,2509
19111,9007,7855,1152
19081,2754,2202,552
19011,5276,4919,357
19155,31939,27646,4293
19031,4617,4416,201
19141,4159,3934,225
19187,11521,10692,829
19129,3657,3572,85
19073,3038,2703,335
19115,3862,2369,1493
19125,11061,7384,3677
19087,5060,4483,577
19105,3995,3390,605
19149,7605,4827,2778
19135,2337,2138,199
19045,10874,9831,1043
19041,6488,6438,50
19121,4438,4360,78
19089,1406,1319,87
,4255,4255,0
19159,1554,1554,0
19029,7871,7643,228
19191,5519,5005,514
19051,3990,2412,1578
19077,2969,2793,176
19181,10077,9603,474
19039,4244,2995,1249
19123,4806,4557,249
19197,4951,3470,1481
19037,2356,2058,298
19161,2422,2422,0
19047,5593,4135,1458
19119,2122,2097,25
19145,5025,4398,627
19003,1317,1317,0
19179,8202,7766,436
19157,5137,4999,138
19143,1159,1039,120
19055,3721,3122,599
19189,2963,2576,387
19021,7537,4377,3160
19079,4710,4385,325
19085,2341,2154,187
19019,4567,4377,190
19007,3551,3177,374
19137,2610,2111,499
19185,2377,2045,332
19027,7349,6581,768
19001,1924,1670,254
19195,1251,1251,0
19165,3964,3926,38
19133,1582,1477,105
19053,2256,2151,105
19173,1773,1773,0
19131,3608,3608,0
19025,3254,3154,100
19093,1627,1266,361
19177,1063,994,69
19151,1352,1222,130
19059,5195,5080,115
19069,2798,2623,175
19071,1301,1228,73
19097,5641,5519,122
19175,3140,3026,114
19107,1278,1178,100
19183,4568,4188,380
19009,1676,1580,96
