ADMIN_ADDRESS_COUNTY,RECIP_ID,First Dose Given,2-Dose Vaccinations Completed,1-Dose Vaccinations Completed
19045,33855,1529,15366,1512
19007,8945,264,4057,475
19145,14323,584,6462,785
19013,137847,4968,63307,6031
19103,182043,6747,85787,4105
19193,89412,3926,40571,4756
19173,4454,85,2162,19
19155,93366,4418,41611,4798
19165,11505,225,5555,126
19181,34390,1361,16119,947
19175,9827,337,4645,291
19033,51102,1925,23643,1818
19029,20872,458,9883,427
19197,11306,239,4687,1712
19055,9827,228,4441,755
19179,24682,844,11445,825
19153,506639,26160,234452,11903
19111,25693,856,11370,1861
19057,36291,1849,16851,701
19187,35142,1350,16121,1271
19167,22307,512,9580,2624
19047,13549,321,5811,1582
19067,13512,274,6101,1019
19001,4719,128,2156,331
19171,17511,600,7941,969
19129,11979,529,5645,144
19011,15375,399,7255,459
19069,7151,136,3381,244
19113,245948,8376,115189,8438
19015,22637,662,10741,542
19027,20278,557,9229,1089
19123,15232,457,7103,523
19163,164382,7166,74979,6028
19061,120119,3180,57528,2086
19099,28339,811,13299,1127
19049,87442,3398,41532,2380
19157,18394,510,8784,415
19169,99845,4651,46659,2695
19125,27800,760,11443,4009
19083,13516,241,5951,1318
19087,16283,460,6952,1868
19017,25410,858,11677,1204
19021,17341,627,6544,3531
19081,6674,86,2938,712
19025,8425,75,4073,171
19091,8363,231,3805,378
19109,12197,395,5643,477
19101,15543,638,6983,944
19097,16067,305,7762,254
19019,12554,279,5980,316
19065,20857,488,9725,904
19041,16480,477,7902,254
19141,10762,263,5076,338
19195,3431,53,1690,1
19189,8263,227,3758,500
19139,32150,1085,13042,4857
19077,8908,200,4221,245
19079,14191,231,6701,403
19023,7816,92,3770,164
19183,14812,484,6896,529
19063,10009,551,4486,369
19039,9663,270,4012,1355
19117,7198,162,3278,390
19137,6997,275,3062,571
,10370,246,5210,1
19159,4189,77,2027,4
19127,29558,1194,12857,2753
19105,13096,273,5942,884
19051,8143,162,3150,1658
19149,16928,393,6786,2924
19095,11913,225,5530,606
19147,6754,152,3215,146
19185,6348,170,2849,376
19121,13885,269,6698,154
19135,6632,158,3080,282
19059,15291,442,7301,242
19161,6571,91,3206,50
19089,4396,147,2049,164
19073,9308,237,4249,501
19085,6968,252,3231,240
19005,11281,318,5422,111
19075,9537,295,4421,385
19009,4102,26,1989,101
19003,3526,86,1623,8
19035,9464,200,4499,258
19043,12663,173,5896,653
19131,8841,140,4269,144
19191,16952,559,7716,991
19115,7930,144,3141,1524
19093,3658,119,1526,491
19053,5922,148,2781,118
19031,12542,263,6015,279
19107,3280,38,1572,100
19119,6027,98,2923,72
19177,2977,76,1394,111
19037,5888,108,2725,337
19151,3911,65,1848,146
19143,3121,44,1459,161
19133,4441,76,2093,196
19071,3325,69,1579,98
