ADMIN_ADDRESS_COUNTY,RECIP_ID,First Dose Given,2-Dose Vaccinations Completed,1-Dose Vaccinations Completed
19169,74213,14742,29278,1398
19153,368061,67265,146609,6982
19103,143702,17846,61560,2880
19113,188831,27024,78187,6787
19085,5891,942,2380,187
19127,22397,4238,7851,2511
19187,29293,3295,12490,837
19033,42111,4666,18104,1201
19161,5881,644,2615,0
19179,19763,2279,8500,437
19083,11539,1036,4664,1172
19163,131078,14158,55877,3962
19075,8116,792,3555,207
19155,75488,7992,31117,4293
19049,63354,11499,25685,1482
19105,10308,1752,3957,605
19067,11157,1264,4587,725
19157,14113,2414,5819,158
19013,112914,12921,47561,4587
19193,74121,6398,32571,2998
19099,21678,3478,8978,508
19147,6043,394,2764,85
19109,10675,801,4735,376
19063,8464,1488,3299,297
19081,5741,461,2363,554
19139,25031,3533,8652,4107
19091,7549,471,3329,314
19101,12815,1035,5509,754
19167,19158,1612,7591,2349
19149,15029,813,5702,2787
19047,11600,953,4588,1458
19171,13360,1729,5387,940
19143,2811,186,1250,125
19055,8096,753,3374,603
19017,21557,2265,9184,950
19065,18722,1373,8271,809
19021,14272,1251,4881,3160
19035,8143,730,3621,169
19197,9616,704,3723,1490
19125,23740,2279,8855,3700
19079,11855,1473,4976,339
19175,7980,1046,3464,133
19037,5245,462,2245,298
19029,18350,1618,8185,246
19117,6025,753,2465,311
19039,8219,763,3106,1264
19095,9672,1720,3738,477
19087,12338,1833,4933,578
19041,14663,737,6948,66
19151,3364,402,1415,130
19031,10627,1230,4609,201
19185,5733,516,2417,332
,8419,257,4254,0
19137,5909,631,2377,505
19145,11963,1590,4867,627
19181,27146,5106,10904,529
19189,6994,731,2930,387
19015,18476,2248,8006,303
19061,100543,10696,44346,1296
19057,30431,3153,13378,550
19111,21058,2075,8787,1167
19141,9271,714,4162,225
19077,7285,885,3113,174
19133,3598,372,1567,105
19173,4100,233,1923,0
19011,13285,1256,5836,357
19043,11770,690,5240,584
19115,7288,405,2708,1493
19165,9865,1007,4385,45
19027,17175,1738,7295,783
19003,3262,232,1445,0
19129,9326,1188,4024,85
19025,7594,724,3371,116
19191,13267,1654,5459,651
19005,10330,604,4848,45
19089,3610,510,1512,87
19045,26350,3777,10725,1056
19119,5335,491,2412,25
19059,13204,1126,5968,127
19019,10871,1004,4843,190
19183,11685,1637,4827,386
19123,12306,1728,5142,266
19131,8029,393,3812,0
19097,13329,1713,5755,122
19023,6979,693,3089,103
19073,8013,790,3432,349
19001,4053,305,1762,265
19053,5276,467,2327,105
19071,2976,219,1341,73
19093,3257,151,1371,362
19135,5643,437,2499,199
19121,11469,1682,4844,104
19009,3720,215,1706,96
19007,8009,597,3473,409
19107,2896,247,1274,100
19051,7334,513,2614,1592
19069,6307,515,2806,175
19177,2770,193,1254,69
19195,2997,310,1345,0
19159,3674,330,1659,0
