RECIP_ADDRESS_COUNTY,RECIP_ID,First Dose Given,2-Dose Vaccinations Completed,1-Dose Vaccinations Completed
19153,442092,36047,197745,10575
19161,7624,222,3559,284
19027,18364,712,8364,923
19013,110226,6275,49617,4704
19017,21884,1067,9943,930
19019,16387,743,7560,524
19195,5587,204,2614,154
19033,37839,1993,17250,1352
19081,7619,241,3493,392
19169,90489,6412,40869,2324
19139,33338,1923,13983,3445
19165,10282,326,4885,185
19009,4957,187,2319,132
19191,18416,669,8477,793
19103,160855,10403,73121,4216
19065,15945,639,7407,490
19061,95045,3754,44913,1470
19147,6833,243,3201,187
19183,18012,1011,8200,600
19193,72572,4115,32187,4084
19003,2864,161,1332,40
19173,4339,156,2065,53
19041,12479,487,5842,311
19071,4662,214,2140,168
19057,27381,1690,12483,727
19141,10345,372,4763,447
19021,14900,691,5772,2666
19113,211911,14983,94843,7285
19047,11756,476,5027,1226
19163,127840,8811,57339,4357
19037,9282,318,4176,611
19125,23564,1347,10108,2001
19043,12904,381,6001,519
19025,8598,315,4005,271
19107,6862,299,3154,255
19073,7239,450,3169,451
19175,9090,502,4188,211
19155,65870,5043,29455,1921
19171,14499,735,6511,740
19181,42821,2979,19407,1041
19049,84735,6401,38169,2025
19091,6976,275,3185,330
19067,12023,536,5541,404
19187,28493,1784,12844,1041
19023,12674,436,5939,361
19179,22477,1277,9611,1978
19087,14231,724,6117,1274
19015,24249,1397,11126,604
19127,33226,2461,14246,2276
19123,13203,651,5936,679
19157,15985,775,7425,363
19099,29535,2236,13046,1203
19105,17732,929,7956,870
19189,7908,312,3535,524
19167,20452,810,9059,1521
19031,16225,843,7394,595
19029,11162,533,5168,295
19093,4663,164,2070,359
19117,5486,311,2413,349
19059,15522,631,7339,213
19011,21153,1085,9638,788
19001,5146,312,2280,274
19133,6724,323,3124,153
19055,13107,535,5903,765
19121,12682,684,5862,272
19109,11648,531,5338,441
19045,33993,1780,15525,1164
19135,5125,241,2304,276
19085,10101,526,4637,304
19101,12404,871,5458,616
19079,13321,576,6064,616
19077,9160,604,4138,279
19035,9054,338,4193,329
19075,11242,446,5202,390
19143,4055,129,1878,170
19005,10046,448,4706,188
19131,7768,283,3665,152
19149,17727,704,7541,1941
19137,7759,399,3437,486
19097,15610,516,7392,312
19115,7242,337,2974,958
19119,6518,196,3089,145
19197,9999,450,4357,836
19129,10510,699,4785,242
19063,7103,457,3191,263
19159,3869,157,1839,34
19151,5172,205,2389,189
19053,4530,263,2027,212
19089,6631,239,2995,403
19069,7739,294,3567,313
19095,14673,719,6689,577
19177,4176,188,1912,165
19083,13440,554,6038,809
19145,11648,610,5319,396
19039,6631,356,2812,649
19111,22461,1130,10064,1200
19051,4805,248,2214,129
19007,8314,483,3733,365
19185,3927,252,1763,149
,80,5,35,6
