ADMIN_DATE,RECIP_ID
2020-12-14,178
2020-12-15,565
2020-12-16,1389
2020-12-17,1703
2020-12-18,2684
2020-12-19,433
2020-12-20,94
2020-12-21,2613
2020-12-22,4956
2020-12-23,9269
2020-12-24,1794
2020-12-25,1
2020-12-26,605
2020-12-27,492
2020-12-28,8759
2020-12-29,7613
2020-12-30,9792
2020-12-31,5165
2021-01-01,244
2021-01-02,1974
2021-01-03,1381
2021-01-04,6208
2021-01-05,7572
2021-01-06,8787
2021-01-07,8214
2021-01-08,10514
2021-01-09,3367
2021-01-10,1338
2021-01-11,7834
2021-01-12,8949
2021-01-13,9062
2021-01-14,9447
2021-01-15,7334
2021-01-16,3814
2021-01-17,1465
2021-01-18,8549
2021-01-19,8388
2021-01-20,12255
2021-01-21,10322
2021-01-22,10207
2021-01-23,3235
2021-01-24,2308
2021-01-25,10581
2021-01-26,10470
2021-01-27,16864
2021-01-28,13983
2021-01-29,14885
2021-01-30,4021
2021-01-31,2462
2021-02-01,12379
2021-02-02,14384
2021-02-03,19699
2021-02-04,15535
2021-02-05,28235
2021-02-06,17352
2021-02-07,6415
2021-02-08,16890
2021-02-09,18854
2021-02-10,28153
2021-02-11,27889
2021-02-12,31523
2021-02-13,14522
2021-02-14,4376
2021-02-15,11681
2021-02-16,13511
2021-02-17,22897
2021-02-18,21114
2021-02-19,20470
2021-02-20,7134
2021-02-21,2053
2021-02-22,7583
2021-02-23,14385
2021-02-24,25906
2021-02-25,27066
2021-02-26,29571
2021-02-27,15456
2021-02-28,4670
2021-03-01,13411
2021-03-02,19124
2021-03-03,33264
2021-03-04,37812
2021-03-05,48371
2021-03-06,24993
2021-03-07,6600
2021-03-08,21415
2021-03-09,29233
2021-03-10,33507
2021-03-11,42481
2021-03-12,46270
2021-03-13,21888
2021-03-14,5064
2021-03-15,16940
2021-03-16,30910
2021-03-17,35389
2021-03-18,39156
2021-03-19,33985
2021-03-20,15136
2021-03-21,5756
2021-03-22,14774
2021-03-23,22886
2021-03-24,37642
2021-03-25,49201
2021-03-26,40900
2021-03-27,18739
2021-03-28,5435
2021-03-29,20469
2021-03-30,29002
2021-03-31,38986
2021-04-01,46300
2021-04-02,33019
2021-04-03,16225
2021-04-04,2576
2021-04-05,22220
2021-04-06,37357
2021-04-07,44107
2021-04-08,51642
2021-04-09,50138
2021-04-10,24328
2021-04-11,8236
2021-04-12,22346
2021-04-13,28945
2021-04-14,33133
2021-04-15,37177
2021-04-16,33586
2021-04-17,19547
2021-04-18,6914
2021-04-19,15902
2021-04-20,30760
2021-04-21,32768
2021-04-22,36614
2021-04-23,32313
2021-04-24,18167
2021-04-25,4831
2021-04-26,16041
2021-04-27,25093
2021-04-28,29438
2021-04-29,29449
2021-04-30,29974
2021-05-01,12730
2021-05-02,5291
2021-05-03,14592
2021-05-04,19307
2021-05-05,22248
2021-05-06,23240
2021-05-07,21888
2021-05-08,12787
2021-05-09,4396
2021-05-10,10043
2021-05-11,14116
2021-05-12,16478
2021-05-13,21123
2021-05-14,24310
2021-05-15,13804
2021-05-16,6564
2021-05-17,13271
2021-05-18,15831
2021-05-19,16999
2021-05-20,15226
2021-05-21,19010
2021-05-22,8393
2021-05-23,3630
2021-05-24,8533
2021-05-25,9140
2021-05-26,9842
2021-05-27,9484
2021-05-28,9299
2021-05-29,3907
2021-05-30,2029
2021-05-31,759
2021-06-01,7114
2021-06-02,7225
2021-06-03,8253
2021-06-04,11223
2021-06-05,6502
2021-06-06,3423
2021-06-07,8151
2021-06-08,7756
2021-06-09,8929
2021-06-10,8059
2021-06-11,10308
2021-06-12,4962
2021-06-13,2650
2021-06-14,6897
2021-06-15,6433
2021-06-16,6573
2021-06-17,5681
2021-06-18,6995
2021-06-19,3042
2021-06-20,1608
2021-06-21,3970
2021-06-22,4402
2021-06-23,4845
2021-06-24,4350
2021-06-25,5211
2021-06-26,2660
2021-06-27,1352
2021-06-28,3866
2021-06-29,3744
2021-06-30,4026
2021-07-01,3623
2021-07-02,3959
2021-07-03,1652
2021-07-04,373
2021-07-05,2430
2021-07-06,3412
2021-07-07,3764
2021-07-08,3293
2021-07-09,4287
2021-07-10,1995
2021-07-11,1192
2021-07-12,3430
2021-07-13,3106
2021-07-14,3318
2021-07-15,3446
2021-07-16,4298
2021-07-17,1948
2021-07-18,1079
2021-07-19,3784
2021-07-20,3727
2021-07-21,4128
2021-07-22,4020
2021-07-23,4992
2021-07-24,2491
2021-07-25,1359
2021-07-26,4113
2021-07-27,4263
2021-07-28,4509
2021-07-29,4350
2021-07-30,5416
2021-07-31,2754
2021-08-01,1585
2021-08-02,4922
2021-08-03,5023
2021-08-04,5237
2021-08-05,5322
2021-08-06,7019
2021-08-07,3026
2021-08-08,1878
2021-08-09,5682
2021-08-10,5524
2021-08-11,5565
2021-08-12,5199
2021-08-13,6520
2021-08-14,2909
2021-08-15,1866
2021-08-16,5560
2021-08-17,5387
2021-08-18,5627
2021-08-19,5542
2021-08-20,7475
2021-08-21,3139
2021-08-22,1784
2021-08-23,5404
2021-08-24,4928
2021-08-25,5262
2021-08-26,5584
2021-08-27,7888
2021-08-28,3895
2021-08-29,2165
2021-08-30,5180
2021-08-31,4967
2021-09-01,5298
2021-09-02,4726
2021-09-03,6857
2021-09-04,2868
2021-09-05,1852
2021-09-06,968
2021-09-07,5158
2021-09-08,4754
2021-09-09,4428
2021-09-10,6476
2021-09-11,2740
2021-09-12,1543
2021-09-13,4336
2021-09-14,1671
