RECIP_ADDRESS_COUNTY,RECIP_ID,First Dose Given,2-Dose Vaccinations Completed,1-Dose Vaccinations Completed
19153,496010,19194,232040,12736
19161,7951,143,3737,334
19027,19392,371,9012,997
19013,120079,3559,55595,5330
19017,23504,633,10920,1031
19019,17552,448,8241,622
19195,5939,116,2822,179
19033,40921,1209,19027,1658
19081,8090,134,3751,454
19169,98526,3357,46241,2687
19139,36732,1143,15856,3877
19165,10824,215,5195,219
19009,5247,82,2508,149
19191,19764,442,9223,876
19103,174023,4563,82363,4734
19065,16861,442,7928,563
19061,100651,1905,48517,1712
19147,7177,182,3388,219
19183,19440,525,9111,693
19193,78928,3032,35707,4482
19003,3062,75,1464,59
19173,4561,99,2195,72
19041,13328,324,6310,384
19125,25524,707,11349,2119
19123,14355,429,6571,784
19157,17227,453,8163,448
19099,32910,964,15193,1560
19073,7833,216,3554,509
19113,233563,6406,109462,8233
19171,15563,456,7133,841
19109,12536,322,5833,548
19187,31478,942,14592,1352
19011,22823,584,10674,891
19045,37307,1055,17418,1416
19067,12873,354,6005,509
19189,8409,213,3811,574
19131,8211,150,3932,197
19029,11851,270,5615,351
19135,5488,138,2518,314
19049,94607,3042,44619,2327
19127,36981,1250,16584,2563
19063,7479,344,3412,311
19159,4100,71,1995,39
19115,7841,209,3304,1024
19163,141616,4765,65842,5167
19149,19011,488,8223,2077
19059,16294,421,7806,261
19093,4995,120,2239,397
19015,26698,719,12627,725
19141,10927,224,5095,513
19075,11863,313,5542,466
19091,7366,162,3426,352
19151,5477,116,2575,211
19055,13921,306,6390,835
19101,13621,481,6217,706
19005,10589,292,5040,217
19181,47195,1543,22178,1296
19025,9026,186,4254,332
19083,14275,270,6547,911
19069,8269,211,3846,366
19023,13418,307,6343,425
19133,7160,143,3398,221
19085,10654,358,4973,350
19137,8318,274,3760,524
19111,24447,670,11136,1505
19197,10758,236,4811,900
19179,24618,747,10771,2329
19121,13688,354,6505,324
19143,4306,79,2009,209
19051,5134,135,2422,155
19047,12714,316,5543,1312
19145,12386,450,5702,532
19043,13417,232,6308,569
19057,29895,1109,13956,874
19007,8901,246,4121,413
19107,7307,162,3426,293
19077,9933,282,4660,331
19129,11712,387,5525,275
19021,16344,596,6389,2970
19087,15406,434,6713,1546
19079,14294,321,6653,667
19035,9465,218,4445,357
19001,5576,153,2553,317
19037,9797,212,4453,679
19095,15803,413,7354,682
19167,21721,494,9791,1645
19089,7041,166,3210,455
19119,6760,108,3241,170
19185,4200,109,1963,165
19039,7249,225,3162,700
19097,16452,316,7882,372
19155,73996,2736,34576,2108
19117,5910,138,2694,384
19031,17485,408,8209,659
19175,9818,299,4632,255
19071,4979,123,2329,198
19053,4786,130,2215,226
19177,4415,114,2052,197
19105,19059,374,8836,1013
,86,4,38,6
