County,Total Tests,Total Positive Tests,Total Recovered,Total Deaths,Underlying Cause Deaths,Contributing Factor Deaths
Polk,709285,64741,55136,623,549,74
Linn,298244,22180,19868,334,298,36
Black Hawk,218899,17251,15209,308,285,23
Scott,216271,21347,18659,240,217,23
Johnson,215393,15313,13827,83,77,6
Dubuque,195312,14634,12863,209,193,16
Story,164834,11344,10207,48,42,6
Woodbury,149322,16406,14643,228,209,19
Dallas,130583,12479,10766,98,85,13
Pottawattamie,122306,12203,10530,168,148,20
Marshall,83993,5185,4696,75,67,8
Warren,79103,6252,5440,88,78,10
Cerro Gordo,78085,5793,5110,89,74,15
Webster,69695,5400,4984,93,78,15
Clinton,64903,6011,5258,93,79,14
Des Moines,57320,4890,4348,66,55,11
Muscatine,56882,5103,4483,99,90,9
Lee,54839,3986,3629,55,42,13
Jasper,53051,4528,4040,72,66,6
Wapello,47985,4660,4129,122,118,4
Sioux,46873,5313,4969,74,70,4
Poweshiek,45804,1621,1498,33,30,3
Buena Vista,45698,4894,4176,40,36,4
Boone,45085,2817,2540,34,31,3
Marion,43228,3819,3485,75,64,11
Washington,42314,2711,2437,50,46,4
Winneshiek,40868,2049,1900,34,29,5
Bremer,40121,2972,2723,60,51,9
Plymouth,39063,4308,3884,80,72,8
Benton,38043,2717,2443,55,44,11
Carroll,37326,3066,2731,52,43,9
Fayette,37070,1928,1791,41,36,5
Henry,36949,3060,2819,37,36,1
Hardin,35620,1979,1753,43,34,9
Tama,33187,2217,1991,71,67,4
Cedar,32074,1986,1802,23,21,2
Mahaska,32009,2410,2182,51,46,5
Buchanan,31916,2010,1850,31,26,5
Clay,31390,2259,2071,25,20,5
Iowa,30264,1545,1431,24,22,2
Butler,30005,1738,1586,34,30,4
Delaware,29537,2134,1981,40,36,4
Crawford,28498,2901,2578,40,35,5
Dickinson,27388,2668,2361,43,37,6
Jones,27216,3103,2874,57,51,6
Kossuth,26755,2273,2064,64,56,8
O'Brien,26648,2147,1898,60,55,5
Floyd,26275,1780,1504,42,32,10
Jackson,26214,2342,2142,42,39,3
Clayton,25731,1780,1617,56,47,9
Hamilton,23769,1980,1733,49,45,4
Hancock,21881,1570,1398,34,27,7
Page,21827,1993,1878,22,20,2
Allamakee,21792,1566,1442,51,41,10
Harrison,21761,1928,1679,73,69,4
Mills,21660,1784,1564,22,19,3
Cherokee,21248,1687,1527,38,30,8
Madison,21216,1756,1516,19,15,4
Wright,21126,1913,1762,36,29,7
Cass,21104,1463,1292,54,48,6
Jefferson,20915,1440,1282,35,29,6
Sac,20781,1385,1246,19,19,0
Franklin,19954,1285,1101,21,19,2
Grundy,19656,1441,1320,33,27,6
Palo Alto,19254,1183,1074,23,22,1
Guthrie,18965,1292,1154,30,24,6
Calhoun,18857,1426,1319,13,12,1
Monona,18447,884,779,30,28,2
Appanoose,18395,1454,1214,49,44,5
Mitchell,18242,1372,1222,42,39,3
Winnebago,17935,1523,1327,31,26,5
Chickasaw,17921,1307,1216,15,13,2
Shelby,17760,1367,1241,37,33,4
Louisa,17690,1340,1220,49,42,7
Union,17596,1361,1202,33,26,7
Emmet,17403,1417,1238,40,38,2
Howard,17188,1091,1006,22,18,4
Lyon,16847,1584,1501,41,37,4
Keokuk,16039,1024,915,31,31,0
Humboldt,15693,1236,1154,26,23,3
Greene,15229,824,755,10,10,0
Montgomery,14627,1111,967,38,36,2
Clarke,13726,1059,959,24,22,2
Pocahontas,13544,895,818,22,22,0
Worth,13480,786,700,8,7,1
Ida,12789,1013,853,34,32,2
Audubon,12532,527,481,10,9,1
Adair,12467,984,812,32,22,10
Davis,11417,898,775,24,23,1
Decatur,10566,622,586,9,9,0
Ringgold,10190,574,527,24,18,6
Monroe,9932,994,907,29,22,7
Pending Investigation,9604,1006,936,0,0,0
Lucas,9598,799,729,23,18,5
Osceola,9272,812,732,16,13,3
Taylor,8884,680,641,12,10,2
Van Buren,8661,582,540,18,15,3
Fremont,7452,657,606,9,7,2
Wayne,7304,579,493,23,18,5
Adams,5801,349,328,4,4,0
