RECIP_ADDRESS_COUNTY,* Percent Vaccinated by Resident County (Merged from datasource: ec049a78-938f-43ce-8c53-e977ad7594bd),2-Dose Vaccinations Completed (Merged from datasource: ec049a78-938f-43ce-8c53-e977ad7594bd),1-Dose Vaccinations Completed (Merged from datasource: ec049a78-938f-43ce-8c53-e977ad7594bd)
19153,0.5360687610805429,248001,14759
19059,0.49003360760227146,8152,305
19161,0.4383293899804547,3879,382
19027,0.5178279196627821,9360,1082
19013,0.4927302100161551,58939,5721
19017,0.5053068390391828,11545,1119
19019,0.44741440377804017,8802,672
19103,0.5989678443826916,85301,5227
19195,0.43178431106896089,2990,197
19033,0.5195995288574794,20210,1847
19081,0.41458137347130766,3913,494
19169,0.5274977604332918,48196,3033
19139,0.49397618601162576,16768,4307
19165,0.4953727955299459,5415,259
19009,0.5014556040756915,2592,164
19191,0.5279375719073584,9630,924
19065,0.45501272264631045,8312,629
19061,0.5385824829669822,50492,1918
19147,0.4264010803511141,3542,247
19183,0.4701115410880947,9568,758
19003,0.4458634092171016,1533,73
19173,0.3904590753144911,2305,85
19041,0.4398726273726274,6633,412
19125,0.4303070399663188,12039,2270
19123,0.35496718714641325,6985,858
19157,0.4880566364029399,8541,490
19099,0.4788758908161893,16112,1695
19073,0.48053555355535557,3725,546
19113,0.5480225490282569,115137,9103
19049,0.5354135233753866,47361,2675
19193,0.42047581638492056,38610,4744
19171,0.49750800996796015,7479,906
19109,0.4503476675892797,6076,595
19187,0.4720365418894831,15432,1516
19011,0.47479040748683956,11215,961
19141,0.42485275939794955,5279,564
19045,0.4324021624415775,18513,1563
19067,0.4439969313387035,6329,616
19189,0.4435000965810315,3996,596
19131,0.41006990364632536,4110,231
19029,0.4910408226861951,5902,401
19135,0.3913325548202932,2653,363
19127,0.5210952780106175,17596,2919
19063,0.42158992180712426,3554,328
19159,0.43440948099713935,2080,46
19163,0.4375545700028333,70002,5670
19115,0.4207521522428636,3540,1103
19149,0.4307900067521945,8701,2145
19093,0.4056851311953353,2345,438
19015,0.5393382633224061,13308,841
19075,0.5202746893394376,5807,557
19091,0.4165097300690521,3580,401
19151,0.44629098051065116,2705,249
19055,0.44865087296455238,6741,891
19101,0.40038261820169449,6576,749
19005,0.40593263680865057,5317,239
19181,0.4855244238915012,23442,1546
19025,0.4984484898634671,4432,387
19083,0.4639677074676481,6807,1009
19069,0.44160873882820259,4041,406
19023,0.49380150979984768,6643,487
19133,0.4393499709808474,3516,269
19085,0.3964694996085131,5188,382
19137,0.45376625995764849,3951,549
19111,0.40235315090471526,11798,1744
19037,0.4552082460403922,4671,761
19197,0.4808151568221621,5067,973
19179,0.40018301924561758,11496,2498
19121,0.4449749051291468,6884,386
19095,0.52317103311913,7715,752
19143,0.38788183954347096,2071,240
19051,0.3042222222222222,2554,184
19047,0.43240190249702739,5900,1373
19155,0.421346265261893,37026,2246
19145,0.43377242337989016,6002,551
19043,0.4045244743290216,6500,599
19057,0.41091179716170098,15021,991
19007,0.3833896668276195,4308,456
19107,0.3829787234042553,3600,324
19077,0.49293666386004306,4884,385
19129,0.40406380303130587,5801,304
19021,0.5206422018348624,6954,3261
19087,0.44286859777488227,7132,1705
19053,0.33138500635324016,2349,259
19097,0.4460620402284068,8255,416
19079,0.5245380085290733,7026,723
19035,0.44877614597240769,4635,407
19001,0.4172259507829978,2645,339
19175,0.42431173923699047,4887,307
19167,0.34594749677234257,10277,1781
19089,0.42498362087792099,3378,514
19119,0.3030199914929817,3347,215
19185,0.3480825958702065,2047,195
19039,0.44151144225651947,3403,745
19117,0.37790697674418607,2818,432
19031,0.5016910935738445,8639,706
19071,0.3771551724137931,2425,200
19177,0.33858603066439527,2144,241
19105,0.49905710555582419,9208,1113
,,30,4
