ADMIN_ADDRESS_COUNTY,RECIP_ID,First Dose Given,2-Dose Vaccinations Completed,1-Dose Vaccinations Completed
19045,28091,3006,11950,1104
19169,80068,12683,33244,1783
19179,21334,1479,9652,453
19103,156612,12856,70465,3225
19153,405154,52561,172296,7903
19097,14382,927,6660,146
19017,22697,1593,10056,1019
19041,15038,616,7181,100
19163,139953,10096,62045,4481
19113,205279,20719,89420,7051
19013,120184,8206,53381,4925
19083,12182,605,5171,1194
19099,23383,2563,10222,576
19147,6293,256,2951,99
19033,44731,3285,20066,1252
19067,11884,841,5127,778
19109,11090,563,5050,380
19063,9370,705,4128,309
19127,23699,3465,8892,2520
19081,5991,388,2513,576
19061,107488,6160,50028,1457
19139,27023,2385,10187,4147
19193,78791,4765,35203,4023
19123,13208,1163,5847,302
19091,7769,361,3473,324
19101,13439,997,5815,803
19167,20089,1197,8229,2420
19149,15519,518,6079,2806
19047,12208,536,5089,1467
19049,68688,9444,29436,1594
19069,6605,288,3056,197
19171,14394,1398,6061,944
19143,2889,136,1312,129
19055,8683,633,3705,656
19065,19436,954,8807,843
19187,30686,2512,13519,910
19021,15077,834,5493,3164
19035,8645,435,4007,190
19087,13597,1479,5476,1117
19155,79642,7208,33559,4362
19043,12054,471,5476,604
19197,9989,455,4017,1520
19125,25034,1502,9821,3758
19079,12750,776,5753,340
19141,9670,476,4470,245
19019,11448,530,5352,214
19053,5551,270,2547,105
19135,5923,250,2718,212
19037,5456,297,2433,298
19057,32112,2393,14562,579
19029,19541,627,9215,287
19117,6375,472,2751,329
19111,22011,1625,9439,1245
19107,3014,171,1371,100
19027,17809,1393,7724,861
19183,12629,1183,5514,403
19161,6284,308,2967,28
19157,15872,1252,7244,187
19175,8537,664,3911,162
19011,13844,887,6289,377
19181,29739,3175,13085,616
19191,14061,1310,5996,729
19131,8145,415,3817,82
19173,4238,171,2019,4
19073,8504,394,3817,408
19075,8451,614,3803,225
19025,7856,524,3592,130
19189,7480,345,3351,411
19059,13886,712,6503,153
19105,10949,1260,4507,628
19039,8676,480,3449,1300
19095,10833,599,4867,489
19031,11414,646,5282,224
19137,6295,430,2661,515
19145,12604,1257,5348,627
19015,19547,1659,8807,345
19133,3742,360,1645,105
19165,10686,399,5086,66
19129,9884,776,4498,97
19071,3098,133,1445,73
19115,7425,324,2816,1493
19093,3390,177,1381,452
19195,3116,227,1446,0
19007,8322,416,3700,420
19023,7350,449,3390,113
19001,4302,213,1932,288
19185,6044,268,2675,338
19159,3878,186,1825,1
19085,6435,600,2814,202
19089,3843,331,1710,106
19051,7664,241,2896,1607
19121,12291,1073,5541,110
19009,3854,126,1815,101
19177,2816,171,1280,84
,8440,250,4254,0
19005,10561,583,4963,58
19077,7787,627,3482,192
19151,3510,265,1556,130
19003,3361,138,1530,1
19119,5607,365,2610,27
