RECIP_ADDRESS_COUNTY,RECIP_ID,First Dose Given,2-Dose Vaccinations Completed,1-Dose Vaccinations Completed
19103,167849,7291,78066,4421
19153,466697,30471,212324,11594
19047,12188,438,5236,1278
19125,24564,1031,10734,2062
19053,4642,186,2116,222
19169,94279,5442,43159,2515
19187,30173,1323,13875,1101
19091,7173,230,3300,343
19155,69618,4107,31746,2023
19139,34971,1728,14801,3641
19085,10365,451,4796,322
19149,18273,743,7765,2000
19113,222729,10785,102119,7707
19063,7275,411,3289,286
19181,44904,2526,20609,1161
19065,16329,604,7603,519
19095,15156,673,6933,618
19121,13137,563,6140,294
19013,114528,5302,52100,5022
19087,14816,567,6428,1396
19015,25402,1341,11694,672
19163,133981,7653,60788,4754
19129,10872,589,5011,261
19031,16801,667,7752,629
19045,35393,1734,16186,1287
19077,9454,509,4321,303
19001,5346,287,2380,298
19171,14951,640,6774,763
19049,89172,5190,40909,2163
19007,8572,379,3906,382
19021,15405,710,5990,2714
19079,13769,522,6302,643
19027,18771,661,8572,967
19099,31310,1510,14183,1435
19073,7443,421,3272,478
19157,16610,650,7769,421
19109,12090,519,5529,514
19189,8127,306,3636,549
19127,34625,2220,15033,2341
19009,5065,163,2382,138
19105,18325,665,8371,919
19183,18716,830,8624,636
19161,7761,186,3636,303
19061,97452,3362,46248,1593
19033,39152,1782,17948,1473
19003,2962,112,1401,48
19117,5696,225,2555,361
19151,5272,207,2434,197
19035,9251,272,4320,338
19137,7986,326,3576,508
19197,10316,454,4497,868
19055,13484,397,6149,790
19011,21919,810,10137,834
19191,19028,704,8749,827
19017,22597,980,10322,976
19175,9456,411,4403,240
19165,10531,278,5027,199
19131,7953,224,3780,169
19193,75174,3822,33549,4252
19081,7850,226,3599,426
19145,11931,555,5467,442
19173,4438,133,2123,59
19043,13136,319,6137,543
19023,13040,407,6123,387
19141,10593,343,4888,474
19041,12869,516,6005,343
19159,3978,121,1910,37
19115,7520,291,3123,983
19167,21076,645,9423,1585
19019,16873,654,7826,565
19111,23264,1076,10412,1364
19179,23371,1035,10137,2058
19195,5740,182,2696,166
19059,15876,566,7537,235
19029,11489,368,5395,331
19089,6828,240,3082,424
19067,12434,466,5756,456
19039,6867,354,2920,674
19147,6992,223,3282,205
19075,11544,419,5350,426
19037,9476,292,4273,638
19093,4809,141,2145,378
19005,10309,383,4860,206
19057,28453,1618,13025,785
19071,4798,170,2222,184
19069,7944,309,3652,331
19097,15954,494,7557,346
19123,13834,543,6283,728
19135,5296,197,2404,291
19101,12986,756,5781,668
19025,8791,251,4127,285
19083,13851,457,6269,857
19133,6959,247,3260,192
19143,4185,119,1937,192
19051,4924,234,2275,140
19107,7066,239,3274,279
19177,4299,129,1994,182
19119,6650,134,3180,156
19185,4023,214,1824,161
,84,6,36,6
