County,Total Tests,Total Positive Tests,Total Recovered,Total Deaths,Underlying Cause Deaths,Contributing Factor Deaths
Polk,716754,64997,55560,628,553,75
Linn,301372,22299,19996,335,299,36
Black Hawk,220931,17293,15282,308,285,23
Scott,219613,21500,18951,242,218,24
Johnson,217553,15359,13990,83,77,6
Dubuque,197667,14670,12960,209,193,16
Story,166439,11389,10273,48,42,6
Woodbury,150722,16450,14722,228,209,19
Dallas,131866,12519,10824,98,85,13
Pottawattamie,123316,12258,10639,168,148,20
Marshall,84727,5198,4706,75,67,8
Warren,80117,6278,5490,89,79,10
Cerro Gordo,78982,5834,5146,89,74,15
Webster,70351,5404,4994,93,78,15
Clinton,65676,6039,5300,93,79,14
Des Moines,58022,4948,4362,66,55,11
Muscatine,57737,5155,4554,100,91,9
Lee,55481,4005,3642,55,42,13
Jasper,53646,4539,4045,72,66,6
Wapello,48347,4666,4133,122,118,4
Sioux,47133,5325,4997,74,71,3
Poweshiek,46599,1622,1504,34,31,3
Buena Vista,45907,4900,4182,40,36,4
Boone,45487,2835,2562,34,31,3
Marion,43642,3832,3489,75,64,11
Washington,42816,2706,2449,50,46,4
Winneshiek,41352,2049,1915,35,30,5
Bremer,40638,2989,2736,60,51,9
Plymouth,39355,4315,3902,80,72,8
Benton,38492,2721,2454,55,44,11
Carroll,37672,3069,2743,52,43,9
Fayette,37534,1934,1798,41,36,5
Henry,37258,3067,2826,37,36,1
Hardin,36053,1987,1761,43,34,9
Tama,33415,2224,1995,71,67,4
Mahaska,32361,2414,2198,51,46,5
Buchanan,32338,2021,1856,32,26,6
Cedar,32317,1992,1817,23,21,2
Clay,31617,2266,2093,25,20,5
Iowa,30505,1554,1438,24,22,2
Butler,30288,1741,1588,34,30,4
Delaware,29921,2137,1995,41,37,4
Crawford,28838,2903,2586,40,35,5
Dickinson,27712,2674,2390,43,37,6
Jones,27566,3116,2879,57,51,6
Kossuth,26955,2277,2075,64,56,8
O'Brien,26798,2147,1912,60,55,5
Floyd,26510,1790,1513,42,32,10
Jackson,26495,2350,2147,42,39,3
Clayton,25981,1789,1623,56,47,9
Hamilton,23965,1991,1741,49,45,4
Hancock,22191,1584,1405,34,27,7
Allamakee,22032,1570,1442,51,41,10
Page,21962,1994,1885,22,20,2
Harrison,21920,1933,1693,73,69,4
Mills,21765,1791,1571,22,19,3
Madison,21504,1765,1527,19,15,4
Cherokee,21375,1690,1532,38,30,8
Wright,21288,1919,1773,37,30,7
Cass,21258,1471,1301,54,48,6
Jefferson,21072,1440,1289,35,29,6
Sac,21022,1388,1259,19,19,0
Franklin,20229,1309,1107,21,19,2
Grundy,19802,1442,1324,33,27,6
Palo Alto,19376,1186,1087,23,22,1
Guthrie,19123,1296,1158,30,24,6
Calhoun,19025,1435,1320,13,12,1
Appanoose,18544,1458,1220,49,44,5
Monona,18540,884,788,30,28,2
Mitchell,18432,1376,1223,42,39,3
Chickasaw,18171,1311,1217,16,14,2
Winnebago,18144,1536,1335,31,26,5
Louisa,17877,1345,1229,49,42,7
Shelby,17860,1368,1255,37,33,4
Union,17764,1364,1203,33,26,7
Emmet,17564,1416,1248,40,38,2
Howard,17332,1092,1009,22,18,4
Lyon,16987,1590,1512,41,37,4
Keokuk,16134,1028,920,31,31,0
Humboldt,15779,1238,1158,26,23,3
Greene,15382,825,758,10,10,0
Montgomery,14710,1111,977,38,36,2
Clarke,13855,1061,963,24,22,2
Pocahontas,13639,899,823,22,22,0
Worth,13589,793,706,8,7,1
Ida,12895,1017,859,35,32,3
Audubon,12667,531,483,10,9,1
Adair,12533,985,817,32,22,10
Davis,11553,908,775,24,23,1
Decatur,10680,624,587,9,9,0
Ringgold,10333,575,532,24,18,6
Monroe,10028,997,915,29,22,7
Lucas,9708,800,729,23,18,5
Osceola,9348,817,743,16,13,3
Pending Investigation,8982,999,936,0,0,0
Taylor,8965,684,645,12,10,2
Van Buren,8743,584,541,18,15,3
Fremont,7480,658,610,9,7,2
Wayne,7411,581,497,23,18,5
Adams,5862,350,331,4,4,0
