RECIP_ADDRESS_COUNTY,RECIP_ID,First Dose Given,2-Dose Vaccinations Completed,1-Dose Vaccinations Completed
19145,12230,455,5638,499
19113,230567,7561,107469,8068
19193,77941,3224,35141,4435
19103,172097,5492,80989,4627
19173,4515,109,2168,70
19155,72736,3274,33699,2064
19165,10726,216,5146,218
19097,16326,346,7809,362
19181,46496,1808,21719,1250
19121,13528,390,6414,310
19033,40545,1249,18843,1610
19029,11782,288,5572,350
19197,10672,245,4767,893
19013,118368,4139,54493,5243
19179,24313,791,10626,2270
19153,487534,23082,226014,12424
19087,15237,473,6623,1518
19187,31129,1043,14388,1310
19045,36649,1357,16958,1376
19167,21532,519,9694,1625
19047,12575,334,5471,1299
19023,13312,339,6280,413
19001,5544,164,2533,314
19171,15353,517,7026,784
19049,92585,3736,43283,2283
19129,11585,413,5450,272
19069,8209,211,3818,362
19015,26351,857,12391,712
19157,17051,518,8046,441
19027,19226,452,8891,992
19163,139426,5593,64388,5057
19061,99839,2179,47992,1676
19099,32533,1061,14963,1546
19043,13325,244,6261,559
19127,36432,1412,16282,2456
19169,97407,3862,45452,2641
19183,19261,573,9007,674
19017,23248,733,10746,1023
19161,7919,130,3728,333
19081,8015,151,3710,444
19011,22573,644,10527,875
19085,10588,380,4930,348
19021,16116,597,6293,2933
19151,5402,162,2516,208
19091,7305,185,3386,348
19125,25236,775,11180,2101
19101,13443,553,6097,696
19109,12395,388,5736,535
19055,13824,321,6339,825
19019,17341,512,8118,593
19065,16723,479,7846,552
19067,12747,360,5952,483
19195,5875,124,2789,173
19141,10862,241,5059,503
19139,36178,1301,15556,3765
19189,8345,242,3767,569
19077,9788,338,4567,316
19175,9749,324,4587,251
19079,14188,348,6590,660
19137,8208,286,3701,520
19007,8832,274,4076,406
19111,24092,825,10891,1485
19063,7440,354,3390,306
19039,7142,271,3089,693
19159,4073,81,1977,38
19037,9722,230,4410,672
19123,14191,455,6485,766
19105,18887,413,8736,1002
19051,5048,173,2361,153
19149,18823,522,8123,2055
19089,6982,183,3181,437
19147,7138,184,3370,214
19003,3033,87,1445,56
19057,29404,1313,13636,819
19107,7263,164,3405,289
19135,5448,144,2499,306
19117,5880,140,2681,378
19031,17335,482,8099,655
19059,16189,446,7743,257
19095,15631,467,7257,650
19185,4116,177,1887,165
19073,7748,264,3490,504
19005,10504,335,4977,215
19075,11799,321,5509,460
19083,14184,302,6494,894
19009,5212,86,2489,148
19191,19556,496,9101,858
19041,13220,347,6252,369
19071,4955,126,2316,197
19131,8136,156,3896,188
19115,7742,236,3247,1012
19093,4936,138,2201,396
19035,9415,218,4422,353
19025,8961,198,4220,323
19177,4376,119,2032,193
19119,6735,107,3233,162
19133,7132,143,3387,215
19143,4264,92,1986,200
19053,4761,134,2202,223
,89,5,39,6
