RECIP_ADDRESS_COUNTY,RECIP_ID,First Dose Given,2-Dose Vaccinations Completed,1-Dose Vaccinations Completed
19193,69981,4052,31011,3901
19135,5003,214,2268,255
19153,415528,38724,183633,9569
19065,15620,667,7236,478
19169,85793,7162,38299,2037
19095,14264,667,6528,543
19155,62636,4690,28070,1815
19103,155280,9655,70766,4015
19187,27677,1849,12429,990
19185,3841,242,1730,140
19113,201278,15302,89511,6972
19027,18001,626,8241,890
19057,26382,1615,12058,656
19127,31152,2484,13227,2208
19013,106164,6040,47821,4478
19017,21254,1149,9604,893
19109,11418,544,5220,428
19049,79809,6909,35556,1835
19019,15884,818,7288,492
19195,5404,257,2507,134
19141,10125,378,4657,431
19081,7316,345,3311,349
19099,28131,2432,12295,1090
19139,32032,2047,13332,3312
19009,4841,147,2283,127
19191,17875,862,8145,730
19045,32250,2373,14398,1087
19061,92294,3560,43720,1314
19147,6709,247,3145,173
19073,6998,380,3097,424
19039,6388,335,2704,640
19183,17370,979,7914,573
19003,2795,156,1306,32
19173,4269,159,2030,51
19111,21568,1241,9655,1016
19041,12178,492,5700,289
19077,8779,537,3996,255
19175,8811,506,4066,172
19167,19938,910,8768,1493
19015,23038,1610,10456,523
19033,36419,1941,16646,1190
19053,4428,237,2000,190
19121,12193,772,5591,247
19133,6588,340,3052,144
19181,40675,3350,18207,899
19055,12776,550,5752,727
19165,10104,326,4799,173
19007,8097,451,3652,341
19011,20459,1156,9269,769
19189,7712,330,3451,478
19123,12791,750,5711,621
19157,15264,1057,6950,308
19171,14036,743,6290,716
19067,11624,623,5325,350
19029,10828,503,5030,269
19063,6940,438,3129,245
19159,3775,144,1800,30
19115,7020,361,2870,925
19163,122110,7903,55126,3971
19125,22695,1467,9665,1904
19149,17302,655,7366,1918
19059,15248,596,7230,199
19093,4574,191,2015,349
19075,10859,518,5000,342
19091,6842,271,3129,313
19151,5075,238,2326,185
19101,11968,831,5282,573
19005,9796,524,4556,162
19025,8157,653,3620,254
19083,13035,539,5872,752
19069,7543,311,3471,290
19023,12318,541,5726,321
19085,9800,566,4469,298
19197,9676,405,4239,795
19161,7529,234,3508,278
19145,11094,904,4912,389
19037,9064,359,4065,575
19179,21685,1285,9238,1927
19089,6451,305,2886,379
19079,12924,636,5848,586
19105,16548,1448,7140,819
19131,7449,389,3472,116
19143,3970,132,1844,151
19051,4657,241,2155,109
19047,11463,477,4887,1208
19043,12732,381,5927,498
19035,8896,366,4108,316
19031,15708,787,7181,560
19107,6667,297,3064,244
19119,6412,233,3022,135
19129,10119,669,4617,215
19097,15232,528,7208,288
19087,13596,875,5817,1113
19021,14373,742,5499,2631
19177,4087,202,1867,151
19001,4952,239,2227,253
,77,5,34,6
19071,4546,234,2078,157
19117,5285,262,2348,326
19137,7570,399,3351,463
