RECIP_ADDRESS_COUNTY,RECIP_ID,First Dose Given,2-Dose Vaccinations Completed,1-Dose Vaccinations Completed
19153,473646,27443,217201,11881
19139,35320,1578,15027,3687
19027,18894,597,8663,971
19155,70482,3705,32371,2039
19069,8015,266,3705,338
19049,90444,4486,41849,2203
19173,4464,129,2136,62
19021,15629,645,6099,2785
19191,19210,695,8841,835
19047,12308,418,5303,1285
19029,11583,337,5455,336
19185,4056,196,1850,161
19187,30531,1228,14038,1227
19033,39631,1525,18297,1511
19163,135907,6761,62146,4860
19175,9536,387,4454,241
19103,169273,6504,79121,4517
19169,95596,4637,44199,2554
19013,115888,4791,53009,5080
19005,10373,374,4896,208
19059,15965,526,7597,243
19113,225785,9054,104464,7806
19111,23511,978,10558,1414
19161,7796,175,3654,313
19035,9309,239,4364,342
19041,12963,462,6076,348
19019,17010,609,7915,571
19167,21239,608,9511,1605
19061,98232,3006,46806,1617
19193,76060,3600,34067,4330
19141,10681,305,4950,479
19025,8865,232,4160,312
19097,16068,463,7625,353
19079,13920,456,6409,647
19149,18406,676,7856,2014
19179,23695,948,10312,2123
19181,45414,2303,20958,1192
19171,15090,596,6862,769
19015,25714,1173,11924,689
19121,13277,484,6247,299
19083,13943,421,6325,872
19077,9613,406,4451,305
19127,35340,1801,15586,2371
19067,12524,440,5810,464
19117,5772,176,2616,363
19057,28712,1551,13183,793
19125,24778,930,10889,2068
19055,13567,366,6202,800
19109,12165,483,5582,519
19045,35727,1661,16377,1315
19101,13125,674,5886,675
19087,14969,532,6493,1455
19099,31697,1301,14462,1473
19143,4207,112,1950,195
19075,11624,390,5397,442
19017,22766,929,10427,985
19157,16732,585,7862,423
19195,5793,148,2738,168
19081,7894,215,3625,428
19091,7215,212,3330,344
19085,10452,414,4849,339
19011,22140,718,10288,845
19165,10590,255,5065,204
19009,5096,151,2402,141
19065,16427,598,7651,525
19147,7038,211,3311,205
19095,15321,573,7058,633
19073,7563,339,3369,486
19031,17022,556,7914,637
19159,4015,99,1939,38
19145,12054,520,5527,483
19071,4840,153,2251,185
19051,4972,201,2313,144
19043,13187,292,6174,547
19039,6970,322,2982,684
19123,13928,507,6340,741
19177,4322,117,2011,184
19183,18869,747,8740,644
19129,11004,520,5107,268
19003,2987,103,1418,49
19133,7020,209,3305,201
19023,13113,397,6159,397
19107,7133,206,3322,283
19131,8021,202,3824,172
19105,18567,516,8552,948
19001,5396,255,2419,302
19135,5345,182,2433,297
19115,7573,281,3150,993
19151,5322,179,2471,200
19037,9570,261,4329,652
19089,6876,227,3109,431
19093,4868,140,2173,382
19063,7339,392,3326,295
19137,8039,295,3616,513
19197,10454,358,4609,878
19189,8198,274,3687,552
19119,6682,125,3199,159
19007,8707,300,4010,389
19053,4687,152,2156,222
,86,6,38,6
