RECIP_ADDRESS_COUNTY,RECIP_ID,First Dose Given,2-Dose Vaccinations Completed,1-Dose Vaccinations Completed
19153,496936,19135,232508,12785
19161,7960,145,3740,335
19027,19404,367,9020,997
19013,120203,3569,55648,5338
19017,23532,626,10934,1038
19019,17563,447,8246,624
19195,5950,115,2827,181
19033,40965,1200,19051,1663
19081,8093,135,3752,454
19169,98630,3357,46289,2695
19139,36802,1144,15886,3886
19165,10835,217,5199,220
19009,5250,83,2509,149
19191,19784,436,9236,876
19103,174219,4539,82467,4746
19065,16899,431,7950,568
19061,100725,1911,48548,1718
19147,7183,186,3389,219
19183,19462,526,9121,694
19193,79067,3040,35771,4485
19003,3065,78,1464,59
19173,4561,99,2195,72
19041,13340,326,6314,386
19125,25581,692,11385,2119
19123,14382,425,6585,787
19157,17251,451,8176,448
19099,32951,942,15224,1561
19073,7843,212,3561,509
19113,233900,6394,109621,8264
19171,15578,451,7143,841
19109,12552,322,5841,548
19187,31507,946,14603,1355
19011,22845,589,10682,892
19045,37370,1057,17447,1419
19067,12888,350,6013,512
19189,8416,218,3811,576
19131,8214,149,3934,197
19029,11885,270,5632,351
19135,5496,136,2522,316
19049,94770,3021,44706,2337
19127,37045,1245,16616,2568
19063,7487,338,3419,311
19159,4104,73,1996,39
19115,7861,214,3311,1025
19163,141841,4783,65940,5178
19149,19040,474,8243,2080
19059,16310,426,7810,264
19093,4996,119,2240,397
19015,26739,709,12650,730
19141,10933,225,5097,514
19075,11867,309,5546,466
19091,7374,163,3429,353
19151,5483,114,2579,211
19055,13937,302,6400,835
19101,13633,476,6225,707
19005,10592,293,5040,219
19181,47251,1537,22206,1302
19025,9034,187,4257,333
19083,14289,276,6551,911
19069,8274,206,3851,366
19023,13426,308,6346,426
19133,7166,143,3401,221
19085,10662,358,4977,350
19137,8329,275,3765,524
19111,24485,672,11153,1507
19197,10767,231,4818,900
19179,24662,739,10794,2335
19121,13699,355,6510,324
19143,4308,77,2011,209
19051,5141,139,2423,156
19047,12728,312,5552,1312
19145,12401,445,5712,532
19043,13419,232,6309,569
19057,29957,1117,13981,878
19007,8909,242,4127,413
19107,7317,159,3430,298
19077,9941,280,4665,331
19129,11728,389,5532,275
19021,16382,589,6410,2973
19087,15440,436,6729,1546
19079,14317,317,6666,668
19035,9471,220,4446,359
19001,5581,150,2557,317
19037,9801,208,4457,679
19095,15814,410,7360,684
19167,21751,484,9809,1649
19089,7049,165,3212,460
19119,6761,109,3241,170
19185,4203,111,1963,166
19039,7263,225,3169,700
19097,16467,305,7895,372
19155,74149,2709,34666,2108
19117,5922,142,2698,384
19031,17509,413,8218,660
19175,9821,299,4633,256
19071,4982,124,2330,198
19053,4794,130,2219,226
19177,4419,115,2053,198
19105,19072,372,8843,1014
,86,4,38,6
