RECIP_ADDRESS_COUNTY,RECIP_ID,First Dose Given,2-Dose Vaccinations Completed,1-Dose Vaccinations Completed
19013,85954,14897,33566,3931
19019,13746,1810,5751,431
19081,6225,803,2558,307
19153,301779,72846,110677,7619
19147,5785,749,2448,138
19191,14561,2215,5891,560
19169,60558,15058,22059,1396
19109,9906,1239,4135,400
19127,24592,4986,8737,2131
19139,25946,4742,9034,3135
19193,55101,10709,20755,2879
19103,121053,24068,46767,3461
19091,5711,977,2223,288
19101,9932,1355,4034,510
19123,10440,1870,4014,542
19083,11058,1456,4460,679
19045,26043,4723,10185,953
19149,15018,1893,5649,1827
19161,6582,802,2774,231
19049,58193,15201,20739,1535
19179,17765,2947,6474,1870
19163,98758,15661,39867,3354
19121,9486,1994,3656,180
19033,30653,4442,12584,1041
19171,11721,1863,4590,685
19141,8921,994,3766,393
19047,9654,1430,3542,1142
19055,10596,1748,4095,657
19043,11319,1154,4855,453
19187,22811,3969,8993,855
19021,12210,1546,4047,2571
19093,3900,450,1590,267
19197,8446,906,3402,731
19145,9281,1435,3737,371
19125,18953,3006,7092,1758
19015,18420,3110,7464,391
19113,154789,32038,58165,6418
19151,4271,734,1686,164
19035,7654,1066,3152,284
19155,49023,7775,19780,1687
19025,6889,761,2965,196
19037,7872,1004,3171,530
19057,22367,3083,9359,572
19009,4215,536,1787,105
19135,4300,600,1738,224
19185,3404,442,1417,127
19039,5524,614,2161,588
19173,3881,340,1754,36
19095,11730,2170,4537,482
19087,10511,1461,4340,368
19181,31147,6681,11888,684
19119,5446,787,2270,118
19041,10193,1673,4147,225
19137,6478,870,2592,425
19071,3836,620,1535,145
19023,10580,1425,4445,266
19053,3911,419,1660,169
19031,12900,2074,5172,482
19017,18159,2599,7374,811
19061,75360,13191,30576,1024
19129,8392,1524,3336,198
19195,4517,694,1854,118
19167,16951,2384,6599,1370
19099,21448,4253,8201,797
19107,5591,835,2271,214
19115,5985,795,2148,890
19069,6440,936,2626,253
19183,14070,2524,5536,475
19157,11963,2775,4462,262
19111,17862,2784,7112,849
19007,7093,823,2989,291
19073,5881,927,2308,338
19165,8313,1552,3315,139
19189,6450,1080,2462,444
19065,13850,1517,5954,428
19011,16389,2522,6581,704
19029,9472,1216,4017,220
19059,12794,2166,5246,143
19079,10649,1620,4253,521
19067,9667,1480,3974,239
19085,8234,1364,3303,267
19089,5402,841,2123,316
19105,12875,2231,4968,709
19001,4297,552,1771,208
19077,7318,1185,2960,216
19075,9111,1412,3711,280
19097,12409,2007,5089,224
19159,3333,396,1456,25
19003,2475,328,1059,28
19027,15010,2726,5763,759
19175,7258,1299,2923,111
19063,6112,820,2531,229
19005,8697,875,3854,115
,240,57,70,41
19117,4371,733,1679,280
19131,6846,547,3124,51
19051,4026,574,1686,81
19133,5800,591,2538,132
19143,3412,481,1398,136
19177,3305,537,1321,126
