RECIP_ADDRESS_COUNTY,RECIP_ID,First Dose Given,2-Dose Vaccinations Completed,1-Dose Vaccinations Completed
19119,6609,150,3155,150
19195,5671,202,2653,161
19179,23095,1123,9976,2021
19027,18648,685,8504,953
19153,458204,33791,206568,11291
19127,34222,2353,14782,2308
19191,18904,704,8692,819
19121,12973,649,6018,285
19113,218912,12697,99339,7572
19155,68341,4548,30912,1981
19049,87414,6000,39656,2133
19033,38508,2050,17517,1430
19089,6805,231,3076,422
19047,12068,475,5164,1265
19169,92896,6156,42137,2454
19125,24268,1070,10583,2037
19167,20871,705,9306,1555
19181,44247,2763,20178,1141
19161,7715,212,3603,297
19193,74283,4086,32999,4203
19061,96438,3793,45547,1553
19017,22366,1064,10167,964
19097,15839,533,7488,332
19103,164930,9157,75707,4325
19187,29824,1478,13638,1086
19171,14814,668,6693,757
19175,9364,462,4336,232
19139,34462,1850,14518,3570
19013,112884,6064,50950,4910
19163,131600,8589,59197,4632
19177,4266,142,1974,178
19045,34908,1855,15906,1242
19015,25045,1452,11474,651
19085,10218,526,4688,319
19099,30805,1696,13883,1353
19133,6895,282,3213,186
19075,11460,467,5289,414
19019,16716,717,7722,554
19109,12008,531,5485,508
19149,18076,791,7654,1980
19145,11880,565,5433,438
19043,13069,332,6101,532
19081,7781,229,3569,414
19025,8747,272,4096,280
19011,21681,909,9972,822
19059,15788,593,7480,232
19165,10443,299,4974,194
19009,5026,178,2356,136
19031,16611,750,7622,618
19069,7884,323,3620,322
19039,6797,375,2875,671
19035,9175,307,4266,335
19115,7450,306,3086,973
19065,16206,626,7534,511
19007,8505,417,3855,380
19117,5630,247,2517,355
19037,9412,314,4235,628
19189,8051,319,3593,544
19073,7369,453,3220,476
19101,12803,728,5711,654
19151,5236,210,2417,192
19131,7898,251,3740,165
19001,5230,296,2322,286
19135,5240,216,2369,286
19057,28081,1675,12822,765
19021,15250,725,5914,2697
19067,12295,516,5668,442
19185,3998,231,1805,156
19105,18209,749,8263,906
19063,7221,430,3254,282
19083,13732,492,6196,846
19077,9389,533,4281,295
19051,4891,236,2258,137
19197,10252,481,4454,863
19111,23029,1101,10318,1298
19183,18462,937,8454,618
19091,7111,255,3258,339
19095,15007,713,6843,611
19147,6941,234,3253,203
19029,11415,492,5307,317
19123,13690,575,6200,712
19023,12890,429,6041,382
19157,16339,687,7626,404
19041,12772,560,5940,335
19087,14669,617,6347,1363
19079,13662,556,6234,638
19107,7016,253,3247,269
19055,13343,459,6050,784
19003,2943,120,1388,47
19173,4399,153,2094,57
19129,10713,674,4891,257
19005,10259,403,4828,202
19071,4756,187,2196,177
19159,3944,147,1880,37
19137,7919,350,3534,501
19053,4651,214,2108,220
19093,4780,142,2131,376
19141,10534,362,4853,468
19143,4147,108,1928,184
,85,5,37,6
