ADMIN_ADDRESS_COUNTY,RECIP_ID,First Dose Given,2-Dose Vaccinations Completed,1-Dose Vaccinations Completed
19045,32608,1842,14635,1422
19153,486189,33557,220928,11061
19103,177433,8465,82724,3880
19121,13672,362,6553,144
19155,90564,5232,39829,4745
19077,8750,274,4113,235
19113,238448,11246,110189,8082
19061,117371,4424,55577,1985
19047,13203,410,5600,1567
19021,16590,752,6233,3280
19027,19677,809,8826,1049
19049,84091,4757,39262,2231
19181,33541,1737,15543,888
19013,133890,6093,60880,5802
19033,49547,2504,22647,1684
19169,96788,5980,44530,2559
19195,3383,79,1653,1
19083,13232,362,5766,1287
19189,8075,302,3636,481
19139,31147,1434,12426,4728
19009,4033,81,1927,101
19005,11169,349,5355,105
19089,4298,188,1983,159
19115,7840,166,3090,1517
19087,15962,510,6808,1784
19099,27430,1137,12727,1037
19017,24728,1162,11209,1157
19065,20535,567,9536,879
19041,16070,652,7625,224
19147,6647,179,3149,140
19179,23771,1072,10985,609
19085,6894,293,3185,220
19193,86465,4584,38862,4567
19171,16914,1050,7435,964
19003,3483,114,1590,6
19183,14386,689,6596,499
19173,4415,94,2141,15
19157,17985,641,8520,400
19175,9521,440,4452,268
19125,27229,938,11080,3981
19067,13244,337,5952,983
19031,12326,330,5881,265
19063,9880,598,4406,354
19079,13925,337,6519,396
19075,9351,360,4313,355
19059,14946,557,7086,212
19109,11934,500,5464,463
19119,5979,103,2898,70
19053,5838,199,2714,118
19159,4104,121,1963,4
19191,16282,840,7253,951
19023,7809,96,3769,159
19167,21881,633,9327,2580
19163,158945,8981,71513,5716
19071,3270,77,1549,94
19117,6994,239,3142,376
,10368,247,5211,1
19039,9463,339,3881,1351
19177,2953,74,1389,99
19043,12575,222,5833,642
19073,9046,391,4050,480
19037,5797,110,2689,316
19141,10466,380,4882,314
19185,6274,203,2800,370
19015,22009,999,10271,516
19091,8239,268,3730,370
19081,6591,119,2884,704
19105,12688,430,5698,806
19187,34267,1609,15622,1139
19197,10916,491,4391,1663
19011,15085,416,7109,438
19035,9296,253,4396,242
19151,3841,98,1798,144
19123,14882,547,6908,475
19025,8368,100,4038,162
19055,9557,307,4280,728
19095,11715,304,5403,582
19149,16521,550,6531,2873
19019,12253,375,5791,297
19057,35229,2164,16182,667
19129,10742,647,4970,139
19101,15053,820,6660,916
19127,28277,1545,12087,2632
19029,20529,573,9668,401
19135,6478,211,2984,270
19143,3084,56,1435,158
19161,6537,110,3182,45
19069,6976,222,3257,227
19133,4278,180,1967,180
19137,6870,289,2999,557
19111,24899,1092,10911,1744
19093,3598,106,1509,478
19051,8032,196,3080,1649
19165,11308,287,5433,108
19131,8723,179,4197,134
19107,3235,45,1546,100
19145,13986,700,6271,708
19097,15748,439,7542,237
19007,8792,317,3962,458
19001,4583,209,2055,324
